Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_53.0,C_53.5,C_54.0,C_54.5,C_55.0,C_55.5,C_56.0,C_56.5,C_57.0,C_57.5,C_58.0,P_53.0,P_53.5,P_54.0,P_54.5,P_55.0,P_55.5,P_56.0,P_56.5,P_57.0,P_57.5,P_58.0
ORCL,Bear Put Spread,-14.51,74.0,176.0,74.0,29.17,70.83,-0.19608108108108108,-29.999999999999993,8.000000000000002,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-19.64,100.0,50.0,100.0,48.59,51.41,-0.19640000000000002,-26.0,-2.0000000000000018,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
ORCL,Bear Put Spread,-20.19,102.0,198.0,102.0,32.02,67.98,-0.19794117647058826,-38.0,8.000000000000002,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-25.2,127.0,173.0,127.0,36.63,63.37,-0.1984251968503937,-43.00000000000001,5.0,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-18.77,86.0,64.0,86.0,43.3,56.7,-0.21825581395348836,-24.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-26.0,119.0,131.0,119.0,36.63,63.37,-0.2184873949579832,-39.0,4.000000000000001,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-33.13,149.0,51.0,149.0,48.59,51.41,-0.22234899328859062,-33.00000000000001,-4.000000000000001,2.0,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
ORCL,Bear Put Spread,-16.95,75.0,25.0,75.0,54.01,45.99,-0.22599999999999998,-17.999999999999993,-2.0000000000000018,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
ORCL,Bear Put Spread,-30.97,137.0,13.0,137.0,61.22,38.78,-0.22605839416058393,-21.999999999999996,-6.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
ORCL,Bear Put Spread,-24.33,106.0,94.0,106.0,39.9,60.1,-0.22952830188679244,-32.0,1.9999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-22.98,98.0,152.0,98.0,32.02,67.98,-0.23448979591836736,-34.00000000000001,6.000000000000001,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-30.45,124.0,26.0,124.0,54.01,45.99,-0.24556451612903224,-25.0,-4.000000000000001,2.0,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
ORCL,Bear Put Spread,-17.3,70.0,130.0,70.0,29.17,70.83,-0.24714285714285716,-26.0,6.000000000000001,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-14.64,56.0,144.0,56.0,25.25,74.75,-0.26142857142857145,-23.0,6.0,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-23.78,90.0,110.0,90.0,33.52,66.48,-0.26422222222222225,-30.000000000000004,5.000000000000002,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-22.11,77.0,73.0,77.0,36.63,63.37,-0.28714285714285714,-23.000000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-16.55,57.0,43.0,57.0,39.9,60.1,-0.29035087719298247,-15.000000000000002,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-6.41,22.0,78.0,22.0,17.77,82.23,-0.2913636363636364,-7.999999999999999,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-18.1,62.0,88.0,62.0,30.57,69.43,-0.29193548387096774,-21.999999999999996,5.000000000000002,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-12.08,39.0,111.0,39.0,20.7,79.3,-0.30974358974358973,-15.0,5.000000000000002,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-30.23,97.0,3.0,97.0,59.44,40.56,-0.3116494845360825,-16.000000000000004,-3.0,2.0,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
ORCL,Bear Put Spread,-22.9,72.0,28.0,72.0,45.04,54.96,-0.31805555555555554,-17.000000000000004,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-16.42,49.0,51.0,49.0,32.02,67.98,-0.33510204081632655,-14.999999999999996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-17.44,52.0,98.0,52.0,25.25,74.75,-0.3353846153846154,-19.000000000000004,3.9999999999999996,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-16.73,48.0,2.0,48.0,57.63,42.37,-0.3485416666666667,-8.999999999999996,-1.0000000000000009,1.0000000000000002,-1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
ORCL,Bear Put Spread,-10.86,29.0,21.0,29.0,35.05,64.95,-0.37448275862068964,-6.999999999999995,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-18.24,44.0,56.0,44.0,26.51,73.49,-0.4145454545454545,-15.000000000000002,3.0,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-14.88,35.0,65.0,35.0,21.77,78.23,-0.42514285714285716,-11.000000000000002,3.0000000000000013,-1.0000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-20.22,47.0,3.0,47.0,50.39,49.61,-0.4302127659574468,-8.999999999999996,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-20.68,43.0,7.0,43.0,41.59,58.41,-0.48093023255813955,-8.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-9.2,18.0,32.0,18.0,17.77,82.23,-0.5111111111111111,-4.000000000000001,0.9999999999999996,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-7.21,14.0,36.0,14.0,14.46,85.54,-0.515,-3.9999999999999982,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-16.56,31.0,19.0,31.0,27.82,72.18,-0.5341935483870968,-8.000000000000002,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,Bear Put Spread,-15.68,27.0,23.0,27.0,22.88,77.12,-0.5807407407407408,-7.000000000000001,2.0000000000000018,-1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
