Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,C_160.0,C_162.5,C_165.0,C_167.5,C_170.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5,P_160.0,P_162.5,P_165.0,P_167.5,P_170.0
LLY,Bear Put Spread,-107.17,406.0,694.0,406.0,30.44,69.56,-0.2639655172413793,-34.0,2.0,-5.000000000000002,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-112.04,405.0,345.0,405.0,37.32,62.68,-0.276641975308642,-26.999999999999996,1.0000000000000002,-1.0000000000000009,0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
LLY,Bear Put Spread,-95.8,332.0,418.0,332.0,32.61,67.39,-0.28855421686746985,-25.0,1.0000000000000002,-2.0000000000000018,1.9999999999999991,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-51.16,170.0,80.0,170.0,45.13,54.87,-0.3009411764705882,-8.999999999999996,0.0,0.0,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
LLY,Bear Put Spread,-44.24,140.0,110.0,140.0,37.89,62.11,-0.316,-9.000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-85.88,260.0,240.0,260.0,34.53,65.47,-0.3303076923076923,-18.0,1.0000000000000002,-1.0000000000000009,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-102.93,306.0,544.0,306.0,26.5,73.5,-0.3363725490196079,-24.999999999999996,0.9999999999999999,-5.000000000000002,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-96.2,284.0,466.0,284.0,27.01,72.99,-0.3387323943661972,-23.0,0.9999999999999999,-4.000000000000001,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-91.56,232.0,268.0,232.0,28.58,71.42,-0.3946551724137931,-15.999999999999998,0.0,-2.0000000000000018,1.9999999999999991,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-106.29,231.0,369.0,231.0,22.29,77.71,-0.46012987012987017,-16.0,0.9999999999999999,-4.000000000000001,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-99.56,209.0,291.0,209.0,22.77,77.23,-0.4763636363636364,-14.000000000000002,0.9999999999999999,-3.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-81.63,159.99999999999997,90.00000000000003,159.99999999999997,30.44,69.56,-0.5101875,-8.999999999999996,0.0,-1.0000000000000009,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-94.93,157.0,93.0,157.0,23.98,76.02,-0.6046496815286625,-7.000000000000001,0.0,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-98.37,161.0,189.0,161.0,18.19,81.81,-0.6109937888198758,-9.0,0.9999999999999999,-3.0,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-91.64,139.0,111.0,139.0,18.62,81.38,-0.6592805755395683,-7.000000000000001,0.9999999999999999,-1.9999999999999991,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Put Spread,-75.73,91.0,9.0,91.0,14.53,85.47,-0.8321978021978023,-1.9999999999999991,0.0,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
