Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
GM,Bear Put Spread,-38.17,198.00000000000003,201.99999999999997,198.00000000000003,38.51,61.1,-0.19277777777777777,-53.0,1.9999999999999991,-1.0000000000000002,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GM,Bear Put Spread,-22.79,117.0,83.0,117.0,44.88,54.73,-0.19478632478632477,-29.000000000000004,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
GM,Bear Put Spread,-15.36,78.00000000000003,21.99999999999997,78.00000000000003,57.57,42.04,-0.19692307692307684,-13.0,-2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
GM,Bear Put Spread,-26.87,135.0,115.0,135.0,41.68,57.94,-0.19903703703703704,-36.00000000000001,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GM,Bear Put Spread,-17.41,87.0,13.0,87.0,64.97,34.65,-0.20011494252873563,-10.999999999999998,-3.0000000000000013,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
GM,Bear Put Spread,-31.21,150.0,150.0,150.0,38.51,61.1,-0.20806666666666668,-42.00000000000001,3.0000000000000013,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GM,Bear Put Spread,-20.39,97.0,53.0,97.0,48.1,51.52,-0.21020618556701032,-22.000000000000004,-0.9999999999999981,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
GM,Bear Put Spread,-34.31,161.0,189.0,161.0,36.95,62.67,-0.21310559006211183,-47.0,4.000000000000001,-1.0000000000000002,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GM,Bear Put Spread,-23.34,102.0,98.0,102.0,38.51,61.1,-0.2288235294117647,-28.999999999999996,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GM,Bear Put Spread,-19.27,84.0,66.0,84.0,41.68,57.94,-0.2294047619047619,-21.999999999999996,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
