Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5
JNJ,Bear Put Spread,-54.95,162.0,138.0,162.0,35.0,65.0,-0.33919753086419757,-19.0,1.0000000000000009,-2.0000000000000004,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-51.22,141.0,59.0,141.0,42.36,57.64,-0.36326241134751774,-14.000000000000007,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-26.58,71.0,129.0,71.0,23.61,76.39,-0.37436619718309855,-9.999999999999998,0.9999999999999996,-0.9999999999999996,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-45.76,120.0,180.0,120.0,26.13,73.87,-0.3813333333333333,-15.999999999999998,0.9999999999999996,-1.9999999999999991,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-41.63,107.0,93.0,107.0,32.1,67.9,-0.38906542056074767,-12.0,1.0000000000000009,-0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-54.77,132.0,68.0,132.0,36.79,63.21,-0.4149242424242425,-13.0,1.0000000000000009,-1.0000000000000009,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-39.6,94.0,106.0,94.0,27.7,72.3,-0.42127659574468085,-10.999999999999998,0.9999999999999996,-0.9999999999999996,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-15.15,35.0,65.0,35.0,20.32,79.68,-0.4328571428571429,-4.999999999999999,0.0,-0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-39.9,88.0,12.0,88.0,45.56,54.44,-0.4534090909090909,-7.000000000000006,0.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
JNJ,Bear Put Spread,-20.43,45.0,55.0,45.0,24.6,75.4,-0.454,-4.999999999999999,0.9999999999999996,0.0,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-41.45,77.0,23.0,77.0,33.83,66.17,-0.5383116883116883,-6.0,1.0000000000000009,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-55.32,97.0,3.0,97.0,38.61,61.39,-0.5703092783505155,-7.000000000000001,0.0,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-23.32,39.0,61.0,39.0,16.09,83.91,-0.597948717948718,-4.000000000000001,1.0000000000000002,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JNJ,Bear Put Spread,-51.18,81.0,19.0,81.0,28.23,71.77,-0.6318518518518519,-6.0,0.0,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
