Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_40.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_40.0
PFE,Bear Put Spread,-20.53,97.99999999999997,2.0000000000000284,97.99999999999997,68.8,28.14,-0.20948979591836742,-9.000000000000007,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0
PFE,Bear Put Spread,-25.89,123.0,127.0,123.0,37.47,59.48,-0.21048780487804877,-31.999999999999996,2.0000000000000004,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PFE,Bear Put Spread,-17.0,75.0,75.0,75.0,37.47,59.48,-0.22666666666666666,-20.0,2.0000000000000018,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-19.82,85.0,15.0,85.0,58.28,38.67,-0.2331764705882353,-12.0,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
PFE,Bear Put Spread,-21.85,92.0,108.0,92.0,34.53,62.41,-0.23750000000000002,-26.0,3.0000000000000013,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-19.02,77.0,23.0,77.0,51.0,45.95,-0.24701298701298702,-13.0,-1.0000000000000009,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
PFE,Bear Put Spread,-16.68,67.0,33.0,67.0,44.98,51.96,-0.24895522388059702,-12.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
PFE,Bear Put Spread,-24.33,94.0,56.0,94.0,41.96,54.98,-0.25882978723404254,-19.999999999999996,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
PFE,Bear Put Spread,-13.08,48.000000000000014,51.999999999999986,48.000000000000014,33.08,63.86,-0.2724999999999999,-13.0,1.0000000000000009,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-17.93,65.00000000000001,84.99999999999999,65.00000000000001,31.66,65.29,-0.2758461538461538,-19.0,2.0000000000000004,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-20.29,63.0,37.0,63.0,38.96,57.99,-0.32206349206349205,-14.000000000000002,1.0000000000000009,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-14.16,42.0,58.0,42.0,27.51,69.44,-0.33714285714285713,-12.0,2.0000000000000004,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-15.95,47.0,3.0,47.0,55.41,41.53,-0.33936170212765954,-7.000000000000006,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
PFE,Bear Put Spread,-12.64,36.0,14.0,36.0,43.47,53.48,-0.35111111111111115,-7.000000000000001,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-9.31,25.0,25.0,25.0,30.25,66.69,-0.3724,-6.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-17.61,45.0,5.0,45.0,49.5,47.44,-0.3913333333333333,-5.999999999999995,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
PFE,Bear Put Spread,-16.38,36.000000000000014,13.999999999999986,36.000000000000014,35.99,60.95,-0.4549999999999998,-7.000000000000001,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Put Spread,-11.64,24.0,26.0,24.0,23.6,73.34,-0.48500000000000004,-6.0,0.9999999999999996,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
