Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_39.5,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_39.5
USB,Bear Put Spread,-24.64,127.0,73.0,127.0,46.84,53.16,-0.19401574803149607,-30.0,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-28.24,145.0,55.0,145.0,51.21,48.79,-0.19475862068965516,-28.000000000000004,-3.0,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-23.96,117.0,33.0,117.0,55.63,44.37,-0.2047863247863248,-21.000000000000007,-3.0,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
USB,Bear Put Spread,-24.74,120.0,180.0,120.0,34.65,65.35,-0.20616666666666666,-38.99999999999999,6.0,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-26.73,129.0,121.0,129.0,39.87,60.13,-0.2072093023255814,-35.0,2.0000000000000018,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,Bear Put Spread,-23.75,110.0,140.0,110.0,35.92,64.08,-0.2159090909090909,-34.0,3.9999999999999996,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-22.85,105.0,45.0,105.0,49.74,50.26,-0.21761904761904763,-21.999999999999996,-1.9999999999999991,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-24.73,113.0,87.0,113.0,42.6,57.4,-0.2188495575221239,-29.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,Bear Put Spread,-19.33,85.0,15.0,85.0,60.07,39.93,-0.22741176470588234,-14.000000000000002,-2.0000000000000018,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
USB,Bear Put Spread,-22.49,95.0,5.0,95.0,65.88,34.12,-0.23673684210526313,-14.000000000000002,-3.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
USB,Bear Put Spread,-22.46,94.0,156.0,94.0,30.98,69.02,-0.23893617021276597,-32.0,6.0,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-18.57,77.0,23.0,77.0,54.15,45.85,-0.24116883116883117,-15.000000000000002,-1.9999999999999991,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
USB,Bear Put Spread,-22.69,94.0,56.0,94.0,44.0,56.0,-0.24138297872340428,-22.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
USB,Bear Put Spread,-24.1,99.0,101.0,99.0,37.21,62.79,-0.24343434343434345,-27.999999999999996,3.0,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-21.46,84.0,116.0,84.0,32.18,67.82,-0.25547619047619047,-27.0,3.9999999999999996,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-22.11,83.0,67.0,83.0,39.87,60.13,-0.2663855421686747,-21.999999999999996,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-19.67,71.0,129.0,71.0,28.66,71.34,-0.27704225352112677,-24.0,5.000000000000002,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-20.91,72.0,28.0,72.0,48.29,51.71,-0.29041666666666666,-14.000000000000002,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
USB,Bear Put Spread,-21.82,73.0,77.0,73.0,34.65,65.35,-0.2989041095890411,-21.000000000000004,3.0,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-18.68,61.0,89.0,61.0,29.81,70.19,-0.3062295081967213,-19.0,3.0000000000000013,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-13.94,45.0,5.0,45.0,58.59,41.41,-0.30977777777777776,-7.9999999999999964,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
USB,Bear Put Spread,-20.07,64.0,36.0,64.0,41.23,58.77,-0.31359375,-14.999999999999996,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-16.63,51.0,99.0,51.0,25.36,74.64,-0.326078431372549,-17.0,5.000000000000002,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-19.82,57.0,43.0,57.0,35.92,64.08,-0.34771929824561404,-15.000000000000002,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-16.63,44.0,6.0,44.0,51.21,48.79,-0.37795454545454543,-7.000000000000006,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
USB,Bear Put Spread,-19.03,50.0,50.0,50.0,30.98,69.02,-0.38060000000000005,-13.0,2.0000000000000018,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-15.64,41.0,59.0,41.0,26.44,73.56,-0.38146341463414635,-12.0,3.0000000000000013,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-14.64,35.0,65.0,35.0,21.31,78.69,-0.4182857142857143,-10.999999999999998,3.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-18.28,42.0,8.0,42.0,45.42,54.58,-0.43523809523809526,-6.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-17.78,38.0,12.0,38.0,38.53,61.47,-0.4678947368421053,-8.000000000000002,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-8.99,18.0,32.0,18.0,18.52,81.48,-0.49944444444444447,-4.999999999999999,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-17.04,34.0,16.0,34.0,32.18,67.82,-0.5011764705882352,-7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-16.0,30.0,20.0,30.0,27.53,72.47,-0.5333333333333333,-6.0,2.0000000000000018,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Put Spread,-13.64,25.0,25.0,25.0,22.29,77.71,-0.5456,-6.0,0.9999999999999996,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
