Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5
HON,Bear Put Spread,-93.87,239.0,11.0,239.0,50.9,49.1,-0.39276150627615064,-19.999999999999996,1.9999999999999998,7.000000000000001,-2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
HON,Bear Put Spread,-102.83,254.0,246.0,254.0,29.36,70.64,-0.40484251968503937,-23.0,1.0000000000000002,-1.9999999999999991,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-96.6,227.0,173.0,227.0,30.92,69.08,-0.4255506607929515,-18.0,1.0000000000000002,-0.9999999999999996,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-108.85,251.0,349.0,251.0,24.62,75.38,-0.4336653386454183,-18.0,2.0000000000000004,1.0000000000000009,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-106.45,234.0,266.0,234.0,25.51,74.49,-0.4549145299145299,-18.0,2.0000000000000004,0.0,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-91.4,197.0,103.0,197.0,32.54,67.46,-0.4639593908629442,-13.999999999999996,1.0000000000000002,0.0,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-109.85,220.0,180.0,220.0,25.96,74.04,-0.49931818181818177,-18.0,1.0000000000000002,-1.9999999999999991,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Put Spread,-234.53,464.99999999999994,335.00000000000006,464.99999999999994,24.19,75.81,-0.5043655913978495,-28.000000000000004,1.0000000000000002,-1.0000000000000009,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HON,Bear Put Spread,-232.12,447.99999999999994,252.00000000000006,447.99999999999994,25.06,74.94,-0.5181250000000001,-28.000000000000004,1.0000000000000002,-2.0000000000000018,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HON,Bear Put Spread,-103.61,193.0,107.0,193.0,27.37,72.63,-0.5368393782383419,-13.0,1.0000000000000002,-0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
