,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_35.0,C_35.5,C_36.0,C_1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5
1315,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,TAP,Long Call Condor,0.27,280.0,2746.02830209347,280.0,32.51,67.45,0.0009642857142857144,100.0,29.000000000000004,-13.0,9.0,0.0,0.0,0.0,5.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
78,TAP,Long Call Condor,0.51,575.0,5327.05660418694,575.0,32.51,67.45,0.0008869565217391305,182.0,47.0,-15.000000000000002,7.000000000000001,0.0,4.0,-4.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,TAP,Long Call Condor,-0.88,600.0,5352.05660418694,600.0,32.51,67.45,-0.0014666666666666667,189.0,46.0,-15.0,7.000000000000001,1.0000000000000002,4.0,-3.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,TAP,Long Call Condor,-1.28,705.0,5497.05660418694,705.0,32.51,67.45,-0.0018156028368794327,220.00000000000003,47.0,-17.0,9.0,2.0000000000000004,5.0,-3.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,TAP,Long Call Condor,-2.27,625.0,5377.05660418694,625.0,32.51,67.45,-0.003632,196.0,44.99999999999999,-15.0,7.000000000000001,2.0,4.0,-2.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,TAP,Long Call Condor,-2.67,730.0,5522.05660418694,730.0,32.51,67.45,-0.0036575342465753422,227.0,46.0,-17.0,9.0,3.0000000000000004,5.0,-2.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,TAP,Long Call Condor,-4.05,755.0,5547.056604186939,755.0,32.51,67.45,-0.005364238410596026,234.0,44.99999999999999,-17.0,9.0,4.0,5.0,-1.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,TAP,Long Call Condor,-3.65,650.0,5402.05660418694,650.0,32.51,67.45,-0.005615384615384615,203.00000000000003,43.99999999999999,-15.000000000000002,7.000000000000001,3.0,4.0,-1.0,-4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,TAP,Long Call Condor,-2.43,429.99999999999994,3984.042453140204,429.99999999999994,32.51,67.45,-0.005651162790697675,135.0,35.0,-11.0,5.0,0.0,3.0,-3.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
572,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
573,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
574,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
575,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
576,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
577,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
578,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
579,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
580,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
581,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
582,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
583,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
584,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
585,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
586,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
588,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
589,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
590,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
591,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
592,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
593,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
594,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
595,TAP,Long Call Condor,-4.87,745.0,4419.042453140205,745.0,32.51,67.45,-0.0065369127516778525,229.99999999999997,36.0,-17.0,10.999999999999998,5.0,5.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
136,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
148,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
149,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
150,TAP,Long Call Condor,-4.74,705.0,4359.042453140204,705.0,32.51,67.45,-0.006723404255319149,217.0,36.0,-16.0,10.0,4.0,5.0,-1.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
276,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
277,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
278,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
279,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
280,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
281,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
283,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
284,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
286,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
288,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
289,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
290,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
291,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
292,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
293,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
294,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
295,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
296,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
298,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
299,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
300,TAP,Long Call Condor,-4.62,665.0,4299.042453140205,665.0,32.51,67.45,-0.006947368421052632,204.0,36.0,-15.0,9.0,3.0000000000000004,5.0,-2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
66,TAP,Long Call Condor,-4.22,560.0,4154.042453140204,560.0,32.51,67.45,-0.007535714285714285,173.0,35.0,-13.0,7.000000000000001,2.0,4.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,TAP,Long Call Condor,-3.82,455.0,4009.042453140204,455.0,32.51,67.45,-0.008395604395604396,142.0,34.0,-11.000000000000002,5.0,0.9999999999999999,3.0,-2.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
318,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
319,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
320,TAP,Long Call Condor,-6.13,730.0,4384.042453140204,730.0,48.44,51.51,-0.008397260273972603,223.99999999999997,35.0,-16.0,10.0,5.0,5.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
116,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
128,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
129,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
130,TAP,Long Call Condor,-6.01,690.0,4324.042453140204,690.0,32.51,67.45,-0.008710144927536231,211.0,35.0,-15.000000000000002,9.0,4.0,5.0,-1.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
58,TAP,Long Call Condor,-5.61,585.0,4179.042453140204,585.0,32.51,67.45,-0.00958974358974359,180.0,34.0,-13.0,7.000000000000001,3.0,4.0,-1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
422,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
423,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
424,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
425,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
426,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
427,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
428,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
429,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
430,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
431,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
432,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
433,TAP,Long Call Condor,-7.39,715.0,4349.042453140205,715.0,48.44,51.51,-0.010335664335664334,218.00000000000003,34.0,-15.0,9.0,5.0,5.0,0.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
