,C_100.0,C_1000000.0,C_101.0,C_34.0,C_35.0,C_35.5,C_36.0,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_100.0,P_101.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
222,,0.0,,0.0,-3.0,5.0,0.0,,,,,,,,,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
253,,1.0,,0.0,-3.0,5.0,0.0,,,,,,,,,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
254,,2.0,,0.0,-3.0,5.0,0.0,,,,,,,,,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
255,,3.0,,0.0,-3.0,5.0,0.0,,,,,,,,,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
256,,4.0,,0.0,-3.0,5.0,0.0,,,,,,,,,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
257,,5.0,,0.0,-3.0,5.0,0.0,,,,,,,,,159.99999999999994,0.002178882762806031,0.65,298.3180238494844,2566.02830209347,Bear Call Ladder,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.999999999999986,29.000000000000004,-3.0,-9.999999999999998,6.0,TAP
12,,0.0,,0.0,0.0,0.0,3.0,,,,,,,,,450.0,0.19113570226278825,75.71,396.10600794982815,3714.042453140204,Long Straddle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,60.52,39.44,40.999999999999986,47.0,-1.0,-17.0,8.0,TAP
5,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,395.0,0.16797231947997326,50.86,302.7879841003437,2581.0283020934694,Long Straddle,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,47.78,52.18,44.0,36.0,1.0,-15.0,9.0,TAP
9,,0.0,,0.0,0.0,3.0,0.0,,,,,,,,,464.99999999999994,0.1643006135115101,75.76,461.1060079498281,3849.042453140204,Long Straddle,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,47.78,52.18,64.0,51.0,-1.0,-20.0,12.0,TAP
11,,0.0,,0.0,0.0,0.0,2.0,,,,,,,,,375.0,0.15957347022920262,51.24,321.10600794982815,2401.0283020934694,Long Straddle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,60.52,39.44,6.0,35.0,-1.0,-13.0,6.0,TAP
8,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,370.0,0.15031165510821504,55.03,366.10600794982815,2506.0283020934694,Long Straddle,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,60.52,39.44,23.0,38.0,-1.0,-15.0,9.0,TAP
3,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,275.0,0.1377056676659781,31.52,228.89399205017185,1281.0141510467354,Long Straddle,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,60.52,39.44,-4.0,24.0,0.0,-10.0,6.0,TAP
6,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,275.0,0.12648188898250395,34.29,271.10600794982815,1331.0141510467354,Long Straddle,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,45.6,54.36,-18.0,25.0,-1.0,-10.0,6.0,TAP
4,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,430.0,0.11380745962361939,43.69,383.89399205017185,2682.0283020934708,Long Straddle,,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,54.43,45.52,-56.0,36.0,-1.0,-15.0,9.0,TAP
10,,0.0,,0.0,0.0,0.0,1.0,,,,,,,,,300.0,0.10877426448466632,26.77,246.10600794982815,1356.0141510467354,Long Straddle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,54.43,45.52,-29.0,23.0,-1.0,-9.0,4.0,TAP
7,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,455.0,0.10701859140282724,47.86,447.2120158996563,2757.0283020934708,Long Straddle,,,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,54.43,45.52,-77.0,37.0,-2.0,-15.0,9.0,TAP
2,,0.0,,2.0,0.0,0.0,0.0,,,,,,,,,460.0,0.07012877625065995,31.27,445.89399205017116,2716.0283020934694,Long Straddle,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,58.36,41.6,80.0,35.0,1.0,-15.0,9.0,TAP
0,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,285.0,0.06810782276995996,18.45,270.89399205017116,1303.0141510467347,Long Straddle,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,47.78,52.18,20.0,23.0,0.0,-10.0,6.0,TAP
1,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,395.0,0.06570553301824346,24.1,366.7879841003423,2517.0283020934708,Long Straddle,,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,60.52,39.44,-20.0,34.0,-1.0,-15.0,9.0,TAP
6,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,420.0,0.16131821300318028,52.25,323.89399205017185,2556.0283020934694,Long Strangle,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,60.52,39.44,37.0,36.0,1.0,-15.0,9.0,TAP
4,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,300.0,0.13163999999999998,32.91,250.0,1306.0141510467354,Long Strangle,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,45.6,54.36,-11.0,24.0,0.0,-10.0,6.0,TAP
2,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,355.0,0.12863414634146342,26.37,205.0,1251.0141510467354,Long Strangle,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,60.52,39.44,1.0,24.0,0.0,-10.0,6.0,TAP
8,,0.0,,0.0,2.0,0.0,0.0,,,,,,,,,465.0,0.12853801269969053,40.99,318.89399205017185,2511.0283020934694,Long Strangle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,60.52,39.44,32.0,35.0,1.0,-15.0,8.0,TAP
10,,0.0,,0.0,0.0,2.0,0.0,,,,,,,,,415.0,0.12121094370183223,43.77,361.10600794982815,2461.0283020934694,Long Strangle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,60.52,39.44,18.0,37.0,-1.0,-15.0,8.0,TAP
0,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,330.0,0.11575125256006487,24.99,215.89399205017116,1258.0141510467347,Long Strangle,,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,60.52,39.44,8.0,24.0,0.0,-10.0,6.0,TAP
1,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,485.0,0.10965080783874921,37.16,338.89399205017185,2627.0283020934708,Long Strangle,,,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,54.43,45.52,-44.0,36.0,-1.0,-15.0,9.0,TAP
5,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,480.0,0.10905736866651176,46.47,426.10600794982815,2732.0283020934708,Long Strangle,,,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,54.43,45.52,-70.0,36.0,-1.0,-15.0,9.0,TAP
7,,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,345.0,0.0883673469387755,21.65,245.0,1311.0141510467354,Long Strangle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,45.6,54.36,-16.0,23.0,0.0,-10.0,5.0,TAP
9,,0.0,,0.0,0.0,1.0,0.0,,,,,,,,,320.0,0.08658203614983387,23.04,266.10600794982815,1336.0141510467354,Long Strangle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,54.43,45.52,-23.0,24.0,-1.0,-10.0,5.0,TAP
3,,0.0,,1.0,0.0,0.0,0.0,,,,,,,,,400.0,0.0756,15.12,200.0,1256.0141510467354,Long Strangle,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,60.52,39.44,-4.0,23.0,0.0,-10.0,5.0,TAP
27,,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,75.0,0.32626666666666665,24.47,75.0,1313.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,35.0,12.0,0.0,-4.0,2.0,TAP
28,,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,75.0,0.32626666666666665,24.47,75.0,1313.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,35.0,12.0,0.0,-4.0,2.0,TAP
29,,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,75.0,0.32626666666666665,24.47,75.0,1313.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,35.0,12.0,0.0,-4.0,2.0,TAP
30,,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,75.0,0.32626666666666665,24.47,75.0,1313.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,35.0,12.0,0.0,-4.0,2.0,TAP
36,,4.0,,0.0,0.0,0.0,4.0,,,,,,,,,300.0,0.3262333333333334,97.87,300.0,5252.056604186939,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,140.0,48.0,0.0,-16.0,8.0,TAP
34,,3.0,,0.0,0.0,0.0,3.0,,,,,,,,,225.0,0.32622222222222225,73.4,225.0,3939.042453140204,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.99999999999999,36.0,0.0,-12.0,6.0,TAP
35,,3.0,,0.0,0.0,0.0,3.0,,,,,,,,,225.0,0.32622222222222225,73.4,225.0,3939.042453140204,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.99999999999999,36.0,0.0,-12.0,6.0,TAP
31,,2.0,,0.0,0.0,0.0,2.0,,,,,,,,,150.0,0.3262,48.93,150.0,2626.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,70.0,24.0,0.0,-8.0,4.0,TAP
32,,2.0,,0.0,0.0,0.0,2.0,,,,,,,,,150.0,0.3262,48.93,150.0,2626.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,70.0,24.0,0.0,-8.0,4.0,TAP
33,,2.0,,0.0,0.0,0.0,2.0,,,,,,,,,150.0,0.3262,48.93,150.0,2626.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,70.0,24.0,0.0,-8.0,4.0,TAP
26,,4.0,,0.0,0.0,4.0,0.0,,,,,,,,,380.0,0.21823684210526317,82.93,380.0,5372.056604186939,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,164.0,52.0,0.0,-20.0,12.0,TAP
24,,3.0,,0.0,0.0,3.0,0.0,,,,,,,,,284.99999999999994,0.21821052631578952,62.19,284.99999999999994,4029.042453140204,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,123.0,39.0,0.0,-15.000000000000002,9.0,TAP
25,,3.0,,0.0,0.0,3.0,0.0,,,,,,,,,284.99999999999994,0.21821052631578952,62.19,284.99999999999994,4029.042453140204,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,123.0,39.0,0.0,-15.000000000000002,9.0,TAP
21,,2.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
22,,2.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
23,,2.0,,0.0,0.0,2.0,0.0,,,,,,,,,190.0,0.21821052631578947,41.46,190.0,2686.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,82.0,26.0,0.0,-10.0,6.0,TAP
17,,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
18,,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
19,,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
20,,1.0,,0.0,0.0,1.0,0.0,,,,,,,,,95.0,0.21821052631578947,20.73,95.0,1343.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,41.0,13.0,0.0,-5.0,3.0,TAP
11,,2.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
12,,2.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
13,,2.0,,0.0,2.0,0.0,0.0,,,,,,,,,240.0,0.16120833333333331,38.69,240.0,2736.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,96.0,24.0,2.0,-10.0,6.0,TAP
14,,3.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
15,,3.0,,0.0,3.0,0.0,0.0,,,,,,,,,359.99999999999994,0.16119444444444447,58.03,359.99999999999994,4104.042453140204,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.0,36.0,3.0,-15.000000000000002,9.0,TAP
16,,4.0,,0.0,4.0,0.0,0.0,,,,,,,,,480.0,0.1611875,77.37,480.0,5472.056604186939,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,192.0,48.0,4.0,-20.0,12.0,TAP
7,,1.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
8,,1.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
9,,1.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
10,,1.0,,0.0,1.0,0.0,0.0,,,,,,,,,120.0,0.16116666666666665,19.34,120.0,1368.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,48.0,12.0,1.0,-5.0,3.0,TAP
4,,2.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
5,,2.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
6,,2.0,,2.0,0.0,0.0,0.0,,,,,,,,,350.0,0.0732,25.62,350.0,2826.0283020934694,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,120.0,24.0,2.0,-10.0,6.0,TAP
0,,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
1,,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
2,,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
3,,1.0,,1.0,0.0,0.0,0.0,,,,,,,,,175.0,0.0732,12.81,175.0,1413.0141510467347,Long Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,60.0,12.0,1.0,-5.0,3.0,TAP
50,,0.0,,0.0,0.0,-1.0,5.0,,,,,,,,,295.0,0.29359322033898305,86.61,295.0,5207.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,134.0,47.0,0.0,-15.000000000000002,7.000000000000001,TAP
54,,-1.0,,0.0,0.0,-1.0,5.0,,,,,,,,,295.0,0.29359322033898305,86.61,295.0,5207.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,134.0,47.0,0.0,-15.000000000000002,7.000000000000001,TAP
49,,0.0,,0.0,0.0,-1.0,4.0,,,,,,,,,220.0,0.28245454545454546,62.14,220.0,3894.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,99.0,35.0,0.0,-11.0,5.0,TAP
53,,-1.0,,0.0,0.0,-1.0,4.0,,,,,,,,,220.0,0.28245454545454546,62.14,220.0,3894.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,99.0,35.0,0.0,-11.0,5.0,TAP
45,,0.0,,0.0,-1.0,0.0,5.0,,,,,,,,,270.0,0.27838762246482585,88.0,316.10600794982815,5182.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,127.0,48.0,-1.0,-15.000000000000002,7.000000000000001,TAP
47,,-1.0,,0.0,-1.0,0.0,5.0,,,,,,,,,270.0,0.27838762246482585,88.0,316.10600794982815,5182.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,127.0,48.0,-1.0,-15.000000000000002,7.000000000000001,TAP
44,,0.0,,0.0,-1.0,0.0,4.0,,,,,,,,,195.0,0.26349405616312965,63.53,241.10600794982815,3869.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,92.0,36.0,-1.0,-11.0,5.0,TAP
46,,-1.0,,0.0,-1.0,0.0,4.0,,,,,,,,,195.0,0.26349405616312965,63.53,241.10600794982815,3869.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,92.0,36.0,-1.0,-11.0,5.0,TAP
48,,0.0,,0.0,0.0,-1.0,3.0,,,,,,,,,145.0,0.2598620689655172,37.68,145.0,2581.0283020934694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,63.99999999999999,23.0,0.0,-6.999999999999999,3.0,TAP
52,,-1.0,,0.0,0.0,-1.0,3.0,,,,,,,,,145.0,0.2598620689655172,37.68,145.0,2581.0283020934694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,63.99999999999999,23.0,0.0,-6.999999999999999,3.0,TAP
51,,0.0,,0.0,0.0,-2.0,5.0,,,,,,,,,215.0,0.23669767441860465,50.89,215.0,3849.0424531402045,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,93.0,34.0,0.0,-10.0,4.000000000000001,TAP
55,,-2.0,,0.0,0.0,-2.0,5.0,,,,,,,,,215.0,0.23669767441860465,50.89,215.0,3849.0424531402045,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,93.0,34.0,0.0,-10.0,4.000000000000001,TAP
24,,0.0,,-1.0,0.0,0.0,5.0,,,,,,,,,225.0,0.2278055277710013,84.54,371.10600794982815,5127.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,114.99999999999999,48.0,-1.0,-15.000000000000002,7.000000000000001,TAP
26,,-1.0,,-1.0,0.0,0.0,5.0,,,,,,,,,225.0,0.2278055277710013,84.54,371.10600794982815,5127.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,114.99999999999999,48.0,-1.0,-15.000000000000002,7.000000000000001,TAP
33,,0.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
40,,-1.0,,0.0,-1.0,5.0,0.0,,,,,,,,,370.0,0.16659216323634105,69.32,416.10600794982815,5332.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,156.99999999999997,53.0,-1.0,-20.0,12.0,TAP
32,,0.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
39,,-1.0,,0.0,-1.0,4.0,0.0,,,,,,,,,275.0,0.15132074391953465,48.59,321.10600794982815,3989.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,115.99999999999999,40.0,-1.0,-15.000000000000002,9.0,TAP
20,,0.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
23,,-1.0,,-1.0,0.0,5.0,0.0,,,,,,,,,325.0,0.13979868413610627,65.86,471.10600794982815,5277.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,144.99999999999997,53.0,-1.0,-20.0,12.0,TAP
7,,0.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
13,,-1.0,,-1.0,5.0,0.0,0.0,,,,,,,,,450.0,0.13093333333333335,58.92,450.0,5402.05660418694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,179.99999999999997,48.0,4.0,-20.0,12.0,TAP
31,,0.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
38,,-1.0,,0.0,-1.0,3.0,0.0,,,,,,,,,179.99999999999994,0.1232165401203404,27.86,226.1060079498281,2646.0283020934694,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,75.0,27.0,-1.0,-10.000000000000002,6.0,TAP
19,,0.0,,-1.0,0.0,4.0,0.0,,,,,,,,,230.0,0.11999276545994517,45.13,376.10600794982815,3934.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.0,40.0,-1.0,-15.000000000000002,9.0,TAP
22,,-1.0,,-1.0,0.0,4.0,0.0,,,,,,,,,230.0,0.11999276545994517,45.13,376.10600794982815,3934.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,104.0,40.0,-1.0,-15.000000000000002,9.0,TAP
6,,0.0,,-1.0,4.0,0.0,0.0,,,,,,,,,330.0,0.11990909090909091,39.57,330.0,4034.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,131.99999999999997,36.0,3.0,-15.000000000000002,9.0,TAP
12,,-1.0,,-1.0,4.0,0.0,0.0,,,,,,,,,330.0,0.11990909090909091,39.57,330.0,4034.042453140204,Short Call Butterfly,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,67.45,32.51,131.99999999999997,36.0,3.0,-15.000000000000002,9.0,TAP
