,C_1000000.0,C_34.0,C_35.0,C_35.5,C_36.0,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,Cost of Strategy,Exp_Pnl/Max_Loss,Expected PnL,Max_Loss,Max_Profit,Name,P_-1000000.0,P_34.0,P_35.0,P_35.5,P_36.0,P_37.0,P_37.5,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5,Prob of Loss,Prob of Profit,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Underlying
108,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,-0.10174863387978142,-18.62,183.0,117.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,47.52,52.41,-20.999999999999986,0.9999999999999996,0.0,0.0,0.0,WDC
105,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,-0.11139393927373274,-16.24,145.78890113664804,94.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,47.52,52.41,-17.999999999999982,1.9999999999999991,0.0,1.0000000000000009,0.0,WDC
101,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.12080662397175305,-12.78,105.78890113664804,34.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,64.64,35.29,-2.9999999999999916,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
103,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,-0.12188035886191677,-16.55,135.78890113664804,54.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,47.52,52.41,-7.9999999999999964,1.9999999999999991,0.0,0.0,0.0,WDC
104,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,-0.125546875,-16.07,128.0,72.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,47.52,52.41,-10.999999999999998,0.9999999999999996,0.0,-1.0000000000000009,0.0,WDC
86,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.0,-0.13177304964539005,-18.58,141.0,109.0,Short Put Condor,0.0,,,,,,,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,52.41,47.52,19.000000000000007,0.9999999999999996,0.0,-1.0000000000000009,0.0,WDC
98,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-0.13711986896742587,-14.78,107.78890113664804,32.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,64.64,35.29,-3.9999999999999925,1.9999999999999991,0.0,0.0,0.0,WDC
96,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-0.14140834796826385,-11.0,77.78890113664804,12.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,32.85,67.08,1.000000000000012,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
99,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-0.1429,-14.29,100.0,50.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,64.64,35.29,-6.999999999999995,0.9999999999999996,0.0,-1.0000000000000009,0.0,WDC
102,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,-0.1445497047799745,-17.46,120.78890113664804,69.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,47.52,52.41,-13.0,1.9999999999999991,0.0,1.0000000000000009,0.0,WDC
100,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,-0.15067921110103516,-13.68,90.78890113664804,49.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,64.64,35.29,-7.9999999999999964,1.9999999999999991,0.0,0.0,0.0,WDC
85,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.0,-0.1546031746031746,-19.48,126.0,74.0,Short Put Condor,0.0,,,,,,,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,52.41,47.52,14.000000000000002,0.9999999999999996,0.0,0.0,0.0,WDC
90,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0,-0.15708538273735193,-18.66,118.7889011366492,83.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,68.14,31.79,15.000000000000002,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
97,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,-0.1689857279041211,-15.68,92.78890113664804,47.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,64.64,35.29,-8.999999999999996,1.9999999999999991,0.0,1.0000000000000009,0.0,WDC
89,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.0,-0.188555806889544,-19.57,103.7889011366492,48.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,52.41,47.52,9.999999999999998,1.9999999999999991,0.0,0.0,0.0,WDC
94,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.0,-0.18861255223678275,-12.22,64.7889011366492,37.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,68.14,31.79,6.000000000000016,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
95,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-0.18968320490400306,-11.91,62.788901136648036,27.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,64.64,35.29,-3.9999999999999925,1.9999999999999991,0.0,0.0,0.0,WDC
115,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.1965051277565131,-18.43,93.78890113664804,-4.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,99.93,0.0,0.0,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
87,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.99999999999997,-0.20351063829787228,-19.13,94.00000000000003,55.99999999999997,Short Put Condor,0.0,,,,,,,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,68.14,31.79,9.999999999999998,0.9999999999999996,0.0,-1.0000000000000009,0.0,WDC
113,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-0.2265909090909091,-19.94,88.0,12.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,47.52,52.41,-3.9999999999999925,0.9999999999999996,0.0,-1.0000000000000009,0.0,WDC
114,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,-0.24533912418038284,-19.33,78.78890113664804,11.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,47.52,52.41,-5.000000000000004,1.9999999999999991,0.0,0.0,0.0,WDC
112,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-0.2530822025042919,-16.65,65.78890113664804,24.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,68.14,31.79,4.0000000000000036,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
93,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.26371339194580284,-13.13,49.7889011366492,2.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,32.85,67.08,1.000000000000012,1.9999999999999991,0.0,0.0,0.0,WDC
91,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-0.26772940796816197,-19.22,71.7889011366492,30.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,68.14,31.79,5.999999999999995,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
92,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.00000000000003,-0.308095238095238,-19.41,63.00000000000003,36.99999999999997,Short Put Condor,0.0,,,,,,,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,64.64,35.29,-6.999999999999989,0.9999999999999996,0.0,0.0,0.0,WDC
84,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.32049180327868854,-19.55,61.0,-11.0,Short Put Condor,0.0,,,,,,,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,99.93,0.0,1.0000000000000009,0.0,0.0,0.0,0.0,WDC
110,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.0,-0.33851812815238885,-17.87,52.7889011366492,49.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,68.14,31.79,9.000000000000007,1.9999999999999991,0.0,-1.0000000000000009,0.0,WDC
111,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.34574483020915625,-17.56,50.788901136648036,-11.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,99.93,0.0,-1.0000000000000009,1.9999999999999991,0.0,0.0,0.0,WDC
109,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-0.49697131790335125,-18.78,37.7889011366492,14.0,Short Put Condor,0.0,,,,,,,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,68.14,31.79,4.0000000000000036,1.9999999999999991,0.0,0.0,0.0,WDC
88,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,-0.5063304044321946,-19.64,38.7889011366492,13.0,Short Put Condor,0.0,,,,,,,-1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,64.64,35.29,-3.0000000000000027,0.9999999999999996,0.0,0.0,0.0,WDC
53,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,206.0,0.2832692307692308,44.19,156.0,2218.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-42.0,10.0,-1.0,-7.000000000000001,3.0,WDC
54,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,222.0,0.28246684215625806,45.7,161.78890113664804,2202.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-37.0,10.0,-1.0,-7.000000000000001,3.0,WDC
55,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,236.0,0.27083621145677883,47.61,175.78890113664804,2188.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-33.0,10.0,0.0,-7.000000000000001,3.0,WDC
43,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,188.0,0.2573881023989746,35.98,139.7889011366492,2186.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-37.0,10.0,-1.0,-7.000000000000001,3.0,WDC
17,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,145.0,0.24413793103448275,35.4,145.0,2129.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-29.999999999999996,9.0,-1.0,-7.000000000000001,3.0,WDC
44,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,204.0,0.24064615467770645,37.49,155.7889011366492,2170.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,10.0,-1.0,-7.000000000000001,3.0,WDC
45,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,218.0,0.23199396271666903,39.39,169.7889011366492,2156.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.0,10.0,0.0,-7.000000000000001,3.0,WDC
60,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,250.0,0.23146769772575054,43.93,189.78890113664804,2224.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-41.0,10.0,-1.0,-7.000000000000001,3.0,WDC
59,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,234.0,0.23054347826086957,42.42,184.0,2240.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-46.0,10.0,-1.0,-7.000000000000001,3.0,WDC
18,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,161.0,0.22931677018633542,36.92,161.0,2113.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-25.0,9.0,-1.0,-7.000000000000001,3.0,WDC
61,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,264.0,0.22488957810940488,45.83,203.78890113664804,2210.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-37.0,10.0,0.0,-7.000000000000001,3.0,WDC
33,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,162.0,0.22259259259259262,36.06,162.0,2162.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-33.0,9.0,-1.0,-7.000000000000001,3.0,WDC
19,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,175.0,0.22182857142857143,38.82,175.0,2099.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-21.0,9.0,0.0,-7.000000000000001,3.0,WDC
34,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,178.0,0.21106741573033708,37.57,178.0,2146.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.0,9.0,-1.0,-7.000000000000001,3.0,WDC
35,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,192.0,0.20562499999999997,39.48,192.0,2132.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-24.0,9.0,0.0,-7.000000000000001,3.0,WDC
22,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,144.0,0.19819444444444445,28.54,144.0,2130.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-29.0,8.0,0.0,-7.000000000000001,3.0,WDC
50,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,245.0,0.197426370628811,28.98,146.7889011366492,2179.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-37.0,9.0,-1.0,-7.000000000000001,3.0,WDC
51,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,261.0,0.18729778128059177,30.49,162.7889011366492,2163.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,9.0,-1.0,-7.000000000000001,3.0,WDC
52,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,275.0,0.1832694235423545,32.4,176.7889011366492,2149.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.0,9.0,0.0,-7.000000000000001,3.0,WDC
58,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,205.0,0.18209756097560975,37.33,205.0,2219.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-41.0,9.0,0.0,-7.000000000000001,3.0,WDC
38,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,161.0,0.18130434782608695,29.19,161.0,2163.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,8.0,0.0,-7.000000000000001,3.0,WDC
49,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,221.0,0.17076023391812864,29.2,171.0,2203.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-40.0,8.0,-1.0,-7.000000000000001,3.0,WDC
0,,,,,,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.16029974614152015,24.72,154.2110988633508,2118.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.999999999999996,8.0,-1.0,-7.000000000000001,3.0,WDC
48,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,187.0,0.15566844919786096,29.11,187.0,2187.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-36.0,9.0,0.0,-7.000000000000001,3.0,WDC
64,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,233.0,0.15257510729613732,35.55,233.0,2241.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.64,35.29,-45.0,9.0,0.0,-7.000000000000001,3.0,WDC
67,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,258.0,0.14251937984496124,36.77,258.0,2266.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.64,35.29,-50.0,9.0,0.0,-7.000000000000001,3.0,WDC
39,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,203.0,0.1356040377951247,20.99,154.7889011366492,2171.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-35.0,8.0,-1.0,-7.000000000000001,3.0,WDC
13,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,160.0,0.1275625,20.41,160.0,2114.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.0,7.0,-1.0,-7.000000000000001,3.0,WDC
29,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,177.0,0.11903954802259888,21.07,177.0,2147.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-31.0,7.0,-1.0,-7.000000000000001,3.0,WDC
40,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,227.0,0.11611459026829096,20.76,178.7889011366492,2147.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.0,9.0,-1.0,-7.000000000000001,3.0,WDC
42,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,257.0,0.11581075367686595,24.18,208.7889011366492,2117.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-23.0,9.0,0.0,-7.000000000000001,3.0,WDC
68,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,288.0,0.11458333333333333,33.0,288.0,2286.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.64,35.29,-55.0,9.0,0.0,-6.0,3.0,WDC
41,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,243.0,0.11438023352454786,22.28,194.7889011366492,2131.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-27.0,9.0,-1.0,-7.000000000000001,3.0,WDC
1,,,,,,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,184.0,0.11250686773682197,20.5,182.2110988633508,2090.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-25.000000000000004,9.0,-1.0,-6.000000000000002,3.0,WDC
16,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,214.0,0.11032710280373831,23.61,214.0,2060.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-16.0,8.0,0.0,-7.000000000000001,3.0,WDC
14,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,184.0,0.10972826086956522,20.19,184.0,2090.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-25.0,8.0,-1.0,-7.000000000000001,3.0,WDC
15,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,200.0,0.1085,21.7,200.0,2074.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-20.0,8.0,-1.0,-7.000000000000001,3.0,WDC
32,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,231.0,0.10502164502164503,24.26,231.0,2093.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-19.0,8.0,0.0,-7.000000000000001,3.0,WDC
30,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,201.0,0.10373134328358209,20.85,201.0,2123.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-28.0,8.0,-1.0,-7.000000000000001,3.0,WDC
2,,,,,,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,207.0,0.10369809487824176,21.28,205.2110988633508,2067.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-21.0,8.0,-1.0,-7.000000000000001,3.0,WDC
31,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,217.0,0.10304147465437788,22.36,217.0,2107.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-23.0,8.0,-1.0,-7.000000000000001,3.0,WDC
3,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,230.0,0.09662106755466435,22.05,228.2110988633508,2044.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-16.0,7.0,-1.0,-7.000000000000001,3.0,WDC
6,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,284.0,0.08947203034075665,25.25,282.2110988633508,1990.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,-4.0000000000000036,8.0,0.0,-7.000000000000001,3.0,WDC
5,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,270.0,0.0870210073293475,23.34,268.2110988633508,2004.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.26,51.67,-8.0,8.0,-1.0,-7.000000000000001,3.0,WDC
7,,,,,,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,166.00000000000006,0.08686746987951804,14.42,166.00000000000006,2108.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-29.000000000000007,9.0,-1.0,-6.000000000000002,3.0,WDC
4,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,254.0,0.08655447796858297,21.83,252.2110988633508,2020.0108784036793,Short Iron Condor,-1.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.05,19.88,-13.0,8.0,-1.0,-7.000000000000001,3.0,WDC
23,,,,,,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,183.00000000000003,0.08234972677595627,15.07,183.00000000000003,2141.0108784036793,Short Iron Condor,-1.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.64,35.29,-32.00000000000001,9.0,-1.0,-6.000000000000002,3.0,WDC
