,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
15,SWK,Bear Call Ladder,1.85,340.0000000000001,5493.945627935992,540.0000000000001,32.4,67.56,0.0034259259259259256,34.0,3.0,-19.0,11.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,SWK,Bear Call Ladder,-0.16,350.0,5483.945627935992,550.0,32.4,67.56,-0.0002909090909090909,32.99999999999999,3.0,-19.0,10.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SWK,Bear Call Ladder,-0.54,590.0000000000001,5743.945627935992,690.0000000000001,32.4,67.56,-0.0007826086956521738,49.0,3.0,-20.0,12.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,SWK,Bear Call Ladder,-0.56,310.0000000000001,5423.945627935992,510.0000000000001,19.72,80.23,-0.0010980392156862743,30.999999999999993,3.0,-19.0,11.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,SWK,Bear Call Ladder,-2.56,600.0,5733.945627935992,652.9502301086325,32.4,67.56,-0.003920666357027072,48.0,3.0,-20.0,11.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,SWK,Bear Call Ladder,-3.14,470.0000000000001,5663.945627935992,722.9502301086326,32.4,67.56,-0.00434331419955171,42.99999999999999,3.0,-21.000000000000004,12.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,SWK,Bear Call Ladder,-2.57,320.0,5413.945627935992,520.0,19.72,80.23,-0.004942307692307692,29.999999999999993,3.0,-19.0,10.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,SWK,Bear Call Ladder,-2.86,410.0,5523.945627935992,510.0,32.4,67.56,-0.005607843137254901,36.0,3.0,-19.0,10.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,SWK,Bear Call Ladder,-5.83,530.0000000000001,5703.945627935992,730.0000000000001,32.4,67.56,-0.007986301369863013,46.0,3.0,-21.000000000000004,12.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SWK,Bear Call Ladder,-5.5,450.00000000000006,5583.945627935992,550.0,32.4,67.56,-0.01,38.0,4.0,-16.0,11.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,SWK,Bear Call Ladder,-5.27,380.0,5453.945627935992,480.0,32.4,67.56,-0.010979166666666667,32.99999999999999,3.0,-19.0,10.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,SWK,Bear Call Ladder,-7.85,540.0,5693.945627935992,692.9502301086325,32.4,67.56,-0.011328374909074452,44.99999999999999,3.0,-21.000000000000004,11.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,SWK,Bear Call Ladder,-8.1,330.00000000000006,5503.945627935992,598.9502301086322,32.4,67.56,-0.013523661220617437,31.999999999999996,4.0,-17.0,11.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SWK,Bear Call Ladder,-8.86,550.0,5683.945627935992,650.0,32.4,67.56,-0.01363076923076923,46.0,3.0,-20.0,12.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,SWK,Bear Call Ladder,-7.52,459.99999999999994,5573.945627935992,528.950230108632,32.4,67.56,-0.014216838507576782,37.0,4.0,-16.0,10.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,SWK,Bear Call Ladder,-10.54,600.0,5733.945627935992,700.0,32.4,67.56,-0.015057142857142856,48.0,3.0,-21.000000000000004,11.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SWK,Bear Call Ladder,-12.22,650.0000000000001,5783.945627935992,750.0000000000001,32.4,67.56,-0.016293333333333333,52.0,3.0,-20.0,11.000000000000002,2.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,SWK,Bear Call Ladder,-11.45,430.00000000000006,5603.945627935992,682.9502301086325,32.4,67.56,-0.016765496950163883,39.99999999999999,3.0,-21.000000000000004,12.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SWK,Bear Call Ladder,-13.9,700.0000000000001,5833.945627935992,800.0000000000001,32.4,67.56,-0.017374999999999998,54.99999999999999,3.0,-20.0,11.000000000000002,3.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,SWK,Bear Call Ladder,-10.88,560.0,5673.945627935992,612.9502301086325,32.4,67.56,-0.017750217661345442,44.99999999999999,3.0,-20.0,11.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,SWK,Bear Call Ladder,-10.79,390.00000000000006,5543.945627935992,590.0,32.4,67.56,-0.018288135593220338,35.0,4.0,-17.0,11.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,SWK,Bear Call Ladder,-14.81,530.0000000000001,5703.945627935992,782.9502301086326,32.4,67.56,-0.018915634009003545,46.0,3.0,-21.000000000000004,11.000000000000002,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,SWK,Bear Call Ladder,-16.49,580.0000000000001,5753.945627935992,832.9502301086326,32.4,67.56,-0.01979710119997132,48.999999999999986,3.0,-21.000000000000004,11.000000000000002,3.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,SWK,Bear Call Ladder,-14.23,660.0,5773.945627935992,712.9502301086325,32.4,67.56,-0.01995931749377761,51.0,3.0,-20.0,10.0,2.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SWK,Bear Call Ladder,-14.15,490.00000000000006,5643.945627935992,690.0,32.4,67.56,-0.020507246376811596,42.99999999999999,3.0,-21.000000000000004,12.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,SWK,Bear Call Ladder,-15.91,710.0,5823.945627935992,762.9502301086325,32.4,67.56,-0.020853260635015025,53.99999999999999,3.0,-20.0,10.0,3.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,SWK,Bear Call Ladder,-17.5,590.0000000000001,5743.945627935992,790.0000000000001,32.4,67.56,-0.022151898734177212,49.0,3.0,-21.000000000000004,11.000000000000002,2.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,SWK,Bear Call Ladder,-12.81,399.99999999999994,5533.945627935992,568.950230108632,32.4,67.56,-0.022515150398223997,34.0,4.0,-17.0,10.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,SWK,Bear Call Ladder,-19.18,640.0000000000001,5793.945627935992,840.0000000000001,32.4,67.56,-0.02283333333333333,51.99999999999999,3.0,-21.000000000000004,11.000000000000002,3.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,SWK,Bear Call Ladder,-16.16,499.99999999999994,5633.945627935992,652.9502301086325,32.4,67.56,-0.024749206378733388,41.99999999999999,3.0,-21.000000000000004,11.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,SWK,Bear Call Ladder,-19.52,600.0,5733.945627935992,752.9502301086325,32.4,67.56,-0.025924688272136842,48.0,3.0,-21.000000000000004,10.0,2.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,SWK,Bear Call Ladder,-15.5,459.99999999999994,5573.945627935992,560.0,32.4,67.56,-0.027678571428571427,37.0,4.0,-17.0,10.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,SWK,Bear Call Ladder,-18.86,560.0,5673.945627935992,660.0,32.4,67.56,-0.028575757575757574,44.99999999999999,3.0,-21.000000000000004,11.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SWK,Long Straddle,182.88,1110.0,5339.945627935993,778.9502301086321,39.42,60.53,0.23477751585553241,2.0,6.0,-40.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SWK,Long Straddle,179.52,1110.0,5423.945627935992,862.9502301086325,39.42,60.53,0.20803053726215606,8.0,6.0,-40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,SWK,Long Straddle,188.6,1210.0,5839.945627935993,941.0497698913679,45.63,54.32,0.20041447969512968,-35.0,6.0,-34.0,19.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,SWK,Long Straddle,176.24,1120.0,5429.945627935993,888.9502301086321,54.41,45.54,0.1982563185550478,-4.0,6.0,-40.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,SWK,Long Straddle,189.59,1110.0,5539.945627935993,978.9502301086321,54.41,45.54,0.19366663816909424,-10.000000000000007,6.0,-38.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,SWK,Long Straddle,183.43,1180.0,5769.945627935993,1011.0497698913679,54.41,45.54,0.18142529226796483,-29.0,6.0,-36.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,SWK,Long Straddle,178.25,1150.0,5699.945627935993,1081.0497698913678,54.41,45.54,0.1648860255693056,-22.0,6.0,-37.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,SWK,Long Straddle,156.18,1130.0,5503.945627935992,982.9502301086325,52.1,47.85,0.15888902125058713,13.999999999999993,6.0,-40.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,SWK,Long Straddle,172.96,1130.0,5619.945627935993,1098.9502301086322,54.41,45.54,0.1573865633413651,-17.999999999999993,7.0,-35.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,SWK,Long Straddle,118.02,1210.0,5723.945627935992,1057.0497698913675,41.45,58.5,0.11165037197078133,32.0,6.0,-38.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SWK,Long Straddle,122.83,1160.0,5573.945627935992,1112.9502301086325,52.1,47.85,0.11036432418726473,20.0,6.0,-40.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,SWK,Long Straddle,98.61,1260.0,5773.945627935992,1007.0497698913675,41.45,58.5,0.09791968872664283,37.0,6.0,-38.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SWK,Long Straddle,107.45,1190.0,5643.945627935992,1137.0497698913675,52.1,47.85,0.09449894177478763,26.0,6.0,-39.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,SWK,Long Strangle,184.56,1160.0,5389.945627935993,828.9502301086321,39.42,60.53,0.22264304091671921,-1.0,6.0,-40.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,SWK,Long Strangle,172.88,1220.0,5329.945627935993,788.9502301086321,39.42,60.53,0.21912662345785208,2.0,6.0,-40.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
49,SWK,Long Strangle,162.39,1580.0,5469.945627935993,780.0,54.41,45.54,0.20819230769230768,-11.000000000000007,6.0,-37.0,19.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,SWK,Long Strangle,171.21,1270.0,5363.945627935992,822.9502301086325,39.42,60.53,0.20804417294761512,4.999999999999993,6.0,-40.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,SWK,Long Strangle,171.21,1170.0,5363.945627935992,822.9502301086325,39.42,60.53,0.20804417294761512,5.0,6.0,-40.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,SWK,Long Strangle,162.89,1330.0,5319.945627935993,798.9502301086321,39.42,60.53,0.2038800339013008,1.9999999999999858,6.0,-39.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,SWK,Long Strangle,164.8,1510.0,5439.945627935993,810.0,54.41,45.54,0.2034567901234568,-8.000000000000007,6.0,-38.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,SWK,Long Strangle,175.75,1470.0,5579.945627935993,870.0,54.41,45.54,0.20201149425287357,-17.0,6.0,-37.0,20.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,SWK,Long Strangle,176.24,1220.0,5429.945627935993,888.9502301086321,54.41,45.54,0.1982563185550478,-4.000000000000007,6.0,-39.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,SWK,Long Strangle,178.16,1400.0,5549.945627935993,900.0,54.41,45.54,0.19795555555555555,-14.0,6.0,-38.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,SWK,Long Strangle,164.07,1530.0,5519.945627935993,830.0,54.41,45.54,0.1976746987951807,-14.0,6.0,-37.0,19.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,SWK,Long Strangle,189.1,1360.0,5689.945627935993,960.0,54.41,45.54,0.19697916666666665,-23.0,6.0,-36.0,19.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,SWK,Long Strangle,133.32,1780.0,5269.945627935993,680.0,39.42,60.53,0.19605882352941176,-2.0,6.0,-36.0,19.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,SWK,Long Strangle,177.84,1160.0,5473.945627935992,912.9502301086325,52.1,47.85,0.1947970372698616,10.999999999999993,6.0,-40.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,SWK,Long Strangle,169.53,1220.0,5413.945627935992,872.9502301086325,39.42,60.53,0.19420351144062725,7.999999999999993,6.0,-40.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,SWK,Long Strangle,164.57,1380.0,5369.945627935993,848.9502301086321,39.42,60.53,0.19385117544398514,-1.0,6.0,-39.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,SWK,Long Strangle,164.57,1280.0,5369.945627935993,848.9502301086321,39.42,60.53,0.19385117544398514,-1.000000000000007,6.0,-39.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
55,SWK,Long Strangle,166.48,1460.0,5489.945627935993,860.0,54.41,45.54,0.1935813953488372,-11.0,6.0,-38.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,SWK,Long Strangle,191.51,1290.0,5659.945627935993,990.0,54.41,45.54,0.19344444444444445,-20.0,6.0,-37.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,SWK,Long Strangle,135.73,1710.0,5239.945627935993,710.0,39.42,60.53,0.19116901408450704,1.0,6.0,-37.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,SWK,Long Strangle,177.92,1270.0,5479.945627935993,938.9502301086321,54.41,45.54,0.18948821172280397,-6.999999999999993,6.0,-39.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,SWK,Long Strangle,191.27,1160.0,5589.945627935993,1028.9502301086322,54.41,45.54,0.1858884855682539,-12.999999999999993,6.0,-38.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,SWK,Long Strangle,157.22,1450.0,5399.945627935993,850.0,39.42,60.53,0.18496470588235295,-4.000000000000007,6.0,-39.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,SWK,Long Strangle,166.25,1330.0,5419.945627935993,898.9502301086321,39.42,60.53,0.18493793586315652,-3.999999999999993,6.0,-39.0,20.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77,SWK,Long Strangle,181.02,1250.0,5799.945627935993,981.0497698913679,45.63,54.32,0.18451663264754084,-32.0,6.0,-35.0,19.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,SWK,Long Strangle,170.57,1340.0,5509.945627935993,940.0,54.41,45.54,0.18145744680851064,-10.0,6.0,-39.0,21.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76,SWK,Long Strangle,183.43,1280.0,5769.945627935993,1011.0497698913679,54.41,45.54,0.18142529226796483,-29.0,6.0,-35.0,19.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
