Cost of Strategy,Description,Exp_Pnl/Max_Loss,Expected PnL,Leg_Profit_Factor,Leg_profit,Max_Loss,Max_Profit,Name,Prob of Loss,Prob of Profit,Profit_Factor,Strategy_Delta,Strategy_Gamma,Strategy_Rho,Strategy_Theta,Strategy_Vega,Strike_1,Strike_1_alloc,Strike_1_type,Strike_2,Strike_2_alloc,Strike_2_type,Strike_3,Strike_3_alloc,Strike_3_type,Underlying
-2309.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.21181318681318623,-1734.75,0.28205128205128116,2309.999999999999,8190.000000000023,5784.9999999964975,Bearish Call Modified Butterfly,48.78,51.22,0.7063492063487767,-499.9999999999999,-9.999999999999986,10.000000000000004,69.99999999999993,-30.000000000000004,122.5,10.0,Call,126.0,-30.0,Call,133.0,20.0,Call,OIH
-4259.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.15875606796116465,-1308.15,0.5169902912621345,4259.999999999999,8240.000000000022,4734.999999996469,Bearish Call Modified Butterfly,48.78,51.22,0.5746359223296671,-560.0,1.1102230246251565e-14,2.7755575615628914e-15,70.00000000000001,-19.999999999999996,126.0,10.0,Call,126.5,-30.0,Call,133.0,20.0,Call,OIH
-2909.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.21952657601977688,-1775.97,0.35970333745364536,2909.999999999999,8090.000000000023,3884.9999999964407,Bearish Call Modified Butterfly,48.78,51.22,0.48022249690932384,-499.9999999999999,1.1102230246251565e-14,2.7755575615628914e-15,39.99999999999994,-19.999999999999996,126.0,10.0,Call,127.0,-30.0,Call,133.0,20.0,Call,OIH
-2809.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.1970390720390715,-1613.75,0.34310134310134205,2809.999999999999,8190.000000000023,5784.9999999964975,Bearish Call Modified Butterfly,48.78,51.22,0.7063492063487767,-509.9999999999999,-9.999999999999986,10.000000000000004,69.99999999999993,-30.000000000000004,123.0,10.0,Call,126.0,-30.0,Call,133.0,20.0,Call,OIH
-2309.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2514432234432228,-2059.32,0.28205128205128116,2309.999999999999,8190.000000000023,3784.9999999964407,Bearish Call Modified Butterfly,48.78,51.22,0.4621489621485263,-489.99999999999994,1.1102230246251565e-14,10.000000000000004,19.99999999999993,-19.999999999999996,125.5,10.0,Call,127.0,-30.0,Call,133.0,20.0,Call,OIH
-1310.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.26101668984700893,-1876.71,0.18219749652294798,1310.0,7190.000000000022,4784.99999999647,Bearish Call Modified Butterfly,48.78,51.22,0.6655076495127199,-410.0000000000001,-9.999999999999986,10.000000000000004,80.00000000000007,-9.999999999999986,123.0,10.0,Call,126.5,-30.0,Call,132.5,20.0,Call,OIH
-1360.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2832422969187666,-2022.35,0.19047619047618988,1360.0,7140.000000000022,3834.9999999964416,Bearish Call Modified Butterfly,48.78,51.22,0.5371148459378753,-400.0,1.1102230246251565e-14,10.000000000000004,29.999999999999982,-9.999999999999986,124.5,10.0,Call,127.0,-30.0,Call,132.5,20.0,Call,OIH
-4809.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.11392551892551861,-933.05,0.5873015873015855,4809.999999999999,8190.000000000023,6784.999999996526,Bearish Call Modified Butterfly,48.78,51.22,0.828449328448902,-559.9999999999999,-9.999999999999986,-19.999999999999996,120.00000000000001,-30.000000000000004,123.5,10.0,Call,125.5,-30.0,Call,133.0,20.0,Call,OIH
-1390.000000000001,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2532408759124074,-1040.82,0.33819951338199356,1390.000000000001,4110.000000000022,2864.999999996414,Bearish Call Modified Butterfly,48.78,51.22,0.6970802919699267,-229.99999999999972,1.1102230246251565e-14,2.7755575615628914e-15,70.00000000000001,1.1102230246251565e-14,126.0,10.0,Call,127.5,-30.0,Call,131.0,20.0,Call,OIH
-790.0000000000009,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.3145296912113998,-1324.17,0.18764845605700636,790.0000000000009,4210.000000000022,2764.999999996414,Bearish Call Modified Butterfly,48.78,51.22,0.6567695961986697,-219.99999999999974,1.1102230246251565e-14,10.000000000000004,50.0,1.1102230246251565e-14,125.5,10.0,Call,127.5,-30.0,Call,131.0,20.0,Call,OIH
-2750.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.174083902439024,-1784.36,0.2682926829268287,2750.0,10250.000000000022,7724.999999996555,Bearish Call Modified Butterfly,48.78,51.22,0.7536585365850281,-600.0000000000002,-9.999999999999986,-19.999999999999996,129.99999999999997,-19.999999999999996,120.0,10.0,Call,125.0,-30.0,Call,134.0,20.0,Call,OIH
-1920.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.23615944881889658,-1199.69,0.37795275590551014,1920.0,5080.000000000023,2894.999999996413,Bearish Call Modified Butterfly,48.78,51.22,0.5698818897630709,-289.9999999999998,1.1102230246251565e-14,2.7755575615628914e-15,80.00000000000003,1.1102230246251565e-14,126.5,10.0,Call,127.5,-30.0,Call,131.5,20.0,Call,OIH
-2370.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.20346003898635387,-1043.75,0.4619883040935652,2370.0,5130.000000000023,2844.999999996413,Bearish Call Modified Butterfly,48.78,51.22,0.5545808966854582,-309.9999999999998,1.1102230246251565e-14,2.7755575615628914e-15,90.00000000000003,1.1102230246251565e-14,127.0,10.0,Call,127.5,-30.0,Call,131.5,20.0,Call,OIH
-4850.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.15497438423645288,-1572.99,0.4778325123152699,4850.0,10150.000000000022,5824.999999996498,Bearish Call Modified Butterfly,48.78,51.22,0.5738916256154173,-639.9999999999999,1.1102230246251565e-14,10.000000000000004,39.99999999999994,-30.000000000000004,125.0,10.0,Call,126.0,-30.0,Call,134.0,20.0,Call,OIH
-4350.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.1404128078817731,-1425.19,0.42857142857142766,4350.0,10150.000000000022,7824.999999996555,Bearish Call Modified Butterfly,48.78,51.22,0.770935960590792,-640.0000000000002,-9.999999999999986,-19.999999999999996,89.99999999999994,-9.999999999999986,121.5,10.0,Call,125.0,-30.0,Call,134.0,20.0,Call,OIH
-2410.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.21233427362482304,-1505.45,0.3399153737658664,2410.0,7090.000000000022,4884.99999999647,Bearish Call Modified Butterfly,48.78,51.22,0.6889985895622645,-430.00000000000006,1.1102230246251565e-14,10.000000000000004,90.00000000000013,-9.999999999999986,124.0,10.0,Call,126.5,-30.0,Call,132.5,20.0,Call,OIH
-1360.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.22108123249299652,-1578.52,0.19047619047618988,1360.0,7140.000000000022,5834.999999996498,Bearish Call Modified Butterfly,48.78,51.22,0.8172268907558096,-419.99999999999994,-9.999999999999986,10.000000000000004,70.00000000000001,-19.999999999999996,121.5,10.0,Call,126.0,-30.0,Call,132.5,20.0,Call,OIH
-3909.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.1535834363411615,-1242.49,0.48331273176761286,3909.999999999999,8090.000000000023,5884.9999999964975,Bearish Call Modified Butterfly,48.78,51.22,0.7274412855372658,-529.9999999999998,1.1102230246251565e-14,10.000000000000004,79.99999999999999,-30.000000000000004,124.0,10.0,Call,126.0,-30.0,Call,133.0,20.0,Call,OIH
-3300.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.13586764705882323,-1385.85,0.3235294117647052,3300.0,10200.000000000022,8774.999999996584,Bearish Call Modified Butterfly,48.78,51.22,0.860294117646722,-650.0,-19.999999999999996,-19.999999999999996,89.99999999999986,-19.999999999999996,119.0,10.0,Call,124.5,-30.0,Call,134.0,20.0,Call,OIH
-1660.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.22829700272479497,-1675.7,0.22615803814713828,1660.0,7340.000000000022,5634.999999996498,Bearish Call Modified Butterfly,49.24,50.76,0.767711171661646,-439.9999999999999,-9.999999999999986,10.000000000000004,60.00000000000006,-19.999999999999996,122.0,10.0,Call,126.0,-30.0,Call,132.5,20.0,Call,OIH
-5700.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.10589611650485414,-1090.73,0.553398058252426,5700.0,10300.000000000022,8674.999999996584,Bearish Call Modified Butterfly,49.24,50.76,0.8422330097084044,-700.0,-9.999999999999986,-19.999999999999996,59.99999999999987,-9.999999999999986,121.5,10.0,Call,124.5,-30.0,Call,134.0,20.0,Call,OIH
-4650.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.14708888888888857,-1522.37,0.44927536231883963,4650.0,10350.000000000022,7624.999999996555,Bearish Call Modified Butterfly,49.24,50.76,0.7367149758450762,-660.0000000000001,-9.999999999999986,-19.999999999999996,79.99999999999999,-9.999999999999986,122.0,10.0,Call,125.0,-30.0,Call,134.0,20.0,Call,OIH
-2110.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.18576319350473558,-1372.79,0.2855209742895797,2110.0,7390.000000000022,6584.999999996527,Bearish Call Modified Butterfly,49.24,50.76,0.8910690121781472,-439.9999999999999,-9.999999999999986,-19.999999999999996,140.0000000000001,-19.999999999999996,121.0,10.0,Call,125.5,-30.0,Call,132.5,20.0,Call,OIH
-3659.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.1600347721822538,-1334.69,0.43884892086330807,3659.999999999999,8340.000000000022,6634.999999996526,Bearish Call Modified Butterfly,49.24,50.76,0.7955635491602528,-530.0,-9.999999999999986,-19.999999999999996,130.00000000000006,-30.000000000000004,122.5,10.0,Call,125.5,-30.0,Call,133.0,20.0,Call,OIH
-1110.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.20806901217861914,-1537.63,0.15020297699594,1110.0,7390.000000000022,6584.999999996527,Bearish Call Modified Butterfly,49.24,50.76,0.8910690121781472,-409.99999999999994,-9.999999999999986,-19.999999999999996,170.0000000000002,-30.000000000000004,120.0,10.0,Call,125.5,-30.0,Call,132.5,20.0,Call,OIH
-1080.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.23635514018691506,-1517.4,0.16822429906541997,1080.0,6420.000000000023,5554.999999996498,Bearish Call Modified Butterfly,49.24,50.76,0.8652647975072397,-359.99999999999994,-9.999999999999986,10.000000000000004,29.999999999999982,-19.999999999999996,121.5,10.0,Call,126.0,-30.0,Call,132.0,20.0,Call,OIH
-4100.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.13941346153846126,-1449.9,0.3942307692307684,4100.0,10400.000000000022,8574.999999996584,Bearish Call Modified Butterfly,49.24,50.76,0.8245192307689005,-660.0,-9.999999999999986,-19.999999999999996,99.99999999999991,-19.999999999999996,120.0,10.0,Call,124.5,-30.0,Call,134.0,20.0,Call,OIH
-2710.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.16165432098765384,-1178.46,0.3717421124828521,2710.0,7290.000000000022,6684.999999996527,Bearish Call Modified Butterfly,49.24,50.76,0.9170096021943082,-450.0,-9.999999999999986,-19.999999999999996,130.00000000000017,-19.999999999999996,121.5,10.0,Call,125.5,-30.0,Call,132.5,20.0,Call,OIH
-5100.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.12356346153846128,-1285.06,0.49038461538461436,5100.0,10400.000000000022,8574.999999996584,Bearish Call Modified Butterfly,49.24,50.76,0.8245192307689005,-689.9999999999999,-9.999999999999986,-19.999999999999996,69.99999999999984,-9.999999999999986,121.0,10.0,Call,124.5,-30.0,Call,134.0,20.0,Call,OIH
-1680.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2428702531645561,-1534.94,0.2658227848101256,1680.0,6320.000000000023,4654.99999999647,Bearish Call Modified Butterfly,49.24,50.76,0.7365506329108312,-370.0000000000001,-9.999999999999986,10.000000000000004,29.999999999999982,-9.999999999999986,123.5,10.0,Call,126.5,-30.0,Call,132.0,20.0,Call,OIH
-4159.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.1455263788968821,-1213.69,0.4988009592326125,4159.999999999999,8340.000000000022,6634.999999996526,Bearish Call Modified Butterfly,49.24,50.76,0.7955635491602528,-540.0,-9.999999999999986,-19.999999999999996,130.00000000000006,-30.000000000000004,123.0,10.0,Call,125.5,-30.0,Call,133.0,20.0,Call,OIH
-1640.000000000001,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2514311926605492,-1096.24,0.376146788990824,1640.000000000001,4360.000000000022,2614.999999996414,Bearish Call Modified Butterfly,49.24,50.76,0.5997706422010094,-249.99999999999974,1.1102230246251565e-14,2.7755575615628914e-15,60.00000000000001,1.1102230246251565e-14,126.5,10.0,Call,127.5,-30.0,Call,131.0,20.0,Call,OIH
-3159.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2195911270983208,-1831.39,0.3788968824940037,3159.999999999999,8340.000000000022,3634.9999999964407,Bearish Call Modified Butterfly,49.24,50.76,0.4358513189444162,-520.0,1.1102230246251565e-14,2.7755575615628914e-15,29.999999999999982,-19.999999999999996,126.5,10.0,Call,127.0,-30.0,Call,133.0,20.0,Call,OIH
-2710.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.21324279835390883,-1554.54,0.3717421124828521,2710.0,7290.000000000022,4684.99999999647,Bearish Call Modified Butterfly,49.24,50.76,0.6426611796977306,-460.0000000000001,1.1102230246251565e-14,10.000000000000004,60.00000000000006,-9.999999999999986,124.5,10.0,Call,126.5,-30.0,Call,132.5,20.0,Call,OIH
-1170.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.32141838649155585,-1713.16,0.21951219512195028,1170.0,5330.000000000023,1644.9999999963848,Bearish Call Modified Butterfly,49.24,50.76,0.3086303939955681,-310.0000000000001,2.220446049250313e-14,5.551115123125783e-15,30.00000000000007,0.0,127.5,10.0,Call,128.0,-30.0,Call,131.5,20.0,Call,OIH
-6200.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.11387766990291238,-1172.94,0.6019417475728143,6200.0,10300.000000000022,6674.999999996527,Bearish Call Modified Butterfly,49.24,50.76,0.6480582524268459,-669.9999999999999,1.1102230246251565e-14,-19.999999999999996,100.00000000000009,-30.000000000000004,125.0,10.0,Call,125.5,-30.0,Call,134.0,20.0,Call,OIH
-4209.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.15579975874547605,-1291.58,0.5078407720144739,4209.999999999999,8290.000000000022,5684.9999999964975,Bearish Call Modified Butterfly,49.24,50.76,0.6857659831117591,-559.9999999999999,1.1102230246251565e-14,10.000000000000004,49.999999999999915,-30.000000000000004,124.5,10.0,Call,126.0,-30.0,Call,133.0,20.0,Call,OIH
-5559.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.10563033175355423,-891.52,0.6587677725118465,5559.999999999999,8440.000000000022,6534.999999996526,Bearish Call Modified Butterfly,49.24,50.76,0.7742890995256527,-590.0,1.1102230246251565e-14,-19.999999999999996,110.00000000000006,-30.000000000000004,124.5,10.0,Call,125.5,-30.0,Call,133.0,20.0,Call,OIH
-2130.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.22673783359497565,-1444.32,0.3343799058084761,2130.0,6370.000000000022,4604.99999999647,Bearish Call Modified Butterfly,49.24,50.76,0.7229199372050948,-370.0000000000001,1.1102230246251565e-14,10.000000000000004,50.000000000000085,-9.999999999999986,124.0,10.0,Call,126.5,-30.0,Call,132.0,20.0,Call,OIH
-2090.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.21322222222222112,-940.31,0.4739229024943286,2090.0,4410.000000000023,2564.999999996413,Bearish Call Modified Butterfly,49.24,50.76,0.5816326530604081,-269.9999999999998,2.220446049250313e-14,5.551115123125783e-15,70.00000000000001,0.0,127.0,10.0,Call,127.5,-30.0,Call,131.0,20.0,Call,OIH
-600.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.3564176470588211,-1211.82,0.17647058823529294,600.0,3400.0000000000227,1574.9999999963848,Bearish Call Modified Butterfly,49.24,50.76,0.46323529411658065,-180.00000000000006,2.220446049250313e-14,5.551115123125783e-15,20.000000000000107,0.0,127.0,10.0,Call,128.0,-30.0,Call,130.5,20.0,Call,OIH
-1560.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2904395161290314,-2160.87,0.2096774193548381,1560.0,7440.000000000022,3534.9999999964416,Bearish Call Modified Butterfly,49.24,50.76,0.4751344086016709,-419.99999999999994,1.1102230246251565e-14,10.000000000000004,20.000000000000018,-9.999999999999986,125.0,10.0,Call,127.0,-30.0,Call,132.5,20.0,Call,OIH
-3659.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.1908285371702633,-1591.51,0.43884892086330807,3659.999999999999,8340.000000000022,4634.999999996469,Bearish Call Modified Butterfly,49.24,50.76,0.5557553956830285,-550.0000000000001,1.1102230246251565e-14,10.000000000000004,50.0,-19.999999999999996,125.5,10.0,Call,126.5,-30.0,Call,133.0,20.0,Call,OIH
-1080.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.3054875389408089,-1961.23,0.16822429906541997,1080.0,6420.000000000023,3554.9999999964416,Bearish Call Modified Butterfly,49.24,50.76,0.5537383177564531,-340.00000000000006,1.1102230246251565e-14,10.000000000000004,-10.000000000000053,-9.999999999999986,124.5,10.0,Call,127.0,-30.0,Call,132.0,20.0,Call,OIH
-4409.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.166483119906868,-1430.09,0.5133876600698473,4409.999999999999,8590.000000000022,5384.9999999964975,Bearish Call Modified Butterfly,49.71,50.29,0.626891734574678,-579.9999999999998,1.1102230246251565e-14,10.000000000000004,39.99999999999994,-30.000000000000004,125.0,10.0,Call,126.0,-30.0,Call,133.0,20.0,Call,OIH
-2910.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2230632411067187,-1693.05,0.3833992094861649,2910.0,7590.000000000022,4384.99999999647,Bearish Call Modified Butterfly,49.71,50.29,0.5777338603420893,-480.00000000000006,1.1102230246251565e-14,10.000000000000004,50.000000000000085,-9.999999999999986,125.0,10.0,Call,126.5,-30.0,Call,132.5,20.0,Call,OIH
-5000.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.16673142857142823,-1750.68,0.4761904761904752,5000.0,10500.000000000022,5474.999999996498,Bearish Call Modified Butterfly,49.71,50.29,0.5214285714282368,-669.9999999999999,1.1102230246251565e-14,10.000000000000004,19.99999999999993,-19.999999999999996,125.5,10.0,Call,126.0,-30.0,Call,134.0,20.0,Call,OIH
-950.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.3029633802816882,-1075.52,0.2676056338028152,950.0,3550.0000000000227,2424.999999996413,Bearish Call Modified Butterfly,49.71,50.29,0.683098591548281,-169.99999999999974,2.220446049250313e-14,5.551115123125783e-15,50.0,0.0,126.0,10.0,Call,127.5,-30.0,Call,130.5,20.0,Call,OIH
-1509.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.18579623085983463,-1577.41,0.17785630153121262,1509.999999999999,8490.000000000022,7484.999999996554,Bearish Call Modified Butterfly,49.71,50.29,0.8816254416957049,-530.0000000000001,-19.999999999999996,-19.999999999999996,119.99999999999993,-19.999999999999996,119.0,10.0,Call,125.0,-30.0,Call,133.0,20.0,Call,OIH
-2430.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.17006697108066912,-1117.34,0.3698630136986289,2430.0,6570.000000000022,6404.999999996527,Bearish Call Modified Butterfly,49.71,50.29,0.9748858447483265,-390.00000000000006,-9.999999999999986,-19.999999999999996,90.00000000000013,-19.999999999999996,121.5,10.0,Call,125.5,-30.0,Call,132.0,20.0,Call,OIH
-3909.999999999999,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.14927706635622778,-1282.29,0.4551804423748532,3909.999999999999,8590.000000000022,7384.999999996555,Bearish Call Modified Butterfly,49.71,50.29,0.8597206053546608,-580.0000000000001,-9.999999999999986,-19.999999999999996,89.99999999999994,-9.999999999999986,121.5,10.0,Call,125.0,-30.0,Call,133.0,20.0,Call,OIH
-2430.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.22730745814307385,-1493.41,0.3698630136986289,2430.0,6570.000000000022,4404.99999999647,Bearish Call Modified Butterfly,49.71,50.29,0.670471841704179,-400.00000000000017,1.1102230246251565e-14,10.000000000000004,20.000000000000018,-9.999999999999986,124.5,10.0,Call,126.5,-30.0,Call,132.0,20.0,Call,OIH
-6000.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.11313428571428549,-1187.91,0.5714285714285703,6000.0,10500.000000000022,8474.999999996584,Bearish Call Modified Butterfly,49.71,50.29,0.8071428571425301,-719.9999999999999,-9.999999999999986,-19.999999999999996,49.999999999999915,-9.999999999999986,122.0,10.0,Call,124.5,-30.0,Call,134.0,20.0,Call,OIH
-3010.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.17031241655540671,-1275.64,0.4018691588785035,3010.0,7490.000000000022,6484.999999996527,Bearish Call Modified Butterfly,49.71,50.29,0.8658210947925912,-469.99999999999994,-9.999999999999986,-19.999999999999996,120.0000000000002,-19.999999999999996,122.0,10.0,Call,125.5,-30.0,Call,132.5,20.0,Call,OIH
-1380.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.24389274924471213,-1614.57,0.20845921450150987,1380.0,6620.000000000023,5354.999999996498,Bearish Call Modified Butterfly,49.71,50.29,0.808912386706417,-379.9999999999999,-9.999999999999986,10.000000000000004,20.000000000000018,-19.999999999999996,122.0,10.0,Call,126.0,-30.0,Call,132.0,20.0,Call,OIH
-2860.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.2110392670157062,-1612.34,0.3743455497382188,2860.0,7640.000000000022,5334.999999996498,Bearish Call Modified Butterfly,49.71,50.29,0.6982984293189114,-489.9999999999999,-9.999999999999986,10.000000000000004,39.99999999999994,-9.999999999999986,123.5,10.0,Call,126.0,-30.0,Call,132.5,20.0,Call,OIH
-5850.0,VANECK VECTORS ETF TRUST OIL SVCS ETF,-0.13699718309859127,-1459.02,0.5492957746478861,5850.0,10650.000000000022,7324.999999996555,Bearish Call Modified Butterfly,49.71,50.29,0.687793427229722,-710.0000000000001,-9.999999999999986,-19.999999999999996,59.99999999999987,2.220446049250313e-14,123.5,10.0,Call,125.0,-30.0,Call,134.0,20.0,Call,OIH
