,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,C_44.5,P_-1000000.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0,P_44.5
412,WDC,Bear Call Ladder,93.0,-420.99999999999994,5529.032635211039,1019.8443954534077,71.85,28.08,0.09119038199808273,-18.000000000000014,32.0,-17.000000000000004,9.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,WDC,Bear Call Ladder,39.74,-223.99999999999997,1710.0108784036797,436.21109886335194,63.35,36.58,0.09110267965109482,-29.000000000000004,10.0,-7.000000000000001,3.0,-0.9999999999999999,0.0,0.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,WDC,Bear Call Ladder,77.48,-409.0,3681.0217568073595,851.2110988633519,71.85,28.08,0.0910232492309621,-19.999999999999996,27.0,-10.000000000000004,6.0,1.9999999999999998,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,WDC,Bear Call Ladder,63.55,-61.99999999999994,5920.032635211038,698.2110988633519,54.73,45.2,0.09101831824709718,47.99999999999998,34.0,-16.000000000000004,9.0,-1.0000000000000002,-5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,WDC,Bear Call Ladder,80.18,-27.0,5935.032635211039,883.2110988633519,54.73,45.2,0.09078237366263582,36.999999999999964,24.000000000000004,-21.000000000000004,9.0,3.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,WDC,Bear Call Ladder,91.1,-434.99999999999994,5493.032635211039,1005.8443954534077,71.85,28.08,0.09057066919275775,-21.999999999999996,32.0,-17.000000000000004,9.0,-1.0000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,WDC,Bear Call Ladder,88.86,-239.0,5797.032635211039,981.4221977267039,54.73,45.2,0.09054207272448997,19.99999999999997,32.00000000000001,-17.000000000000004,9.0,3.0000000000000004,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,WDC,Bear Call Ladder,79.98,-135.0,5893.032635211039,885.4221977267039,54.73,45.2,0.09032978866505308,35.999999999999964,32.00000000000001,-17.000000000000004,9.0,3.0000000000000004,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,WDC,Bear Call Ladder,58.73,-96.99999999999997,3819.0217568073595,653.0,71.85,28.08,0.08993874425727412,3.000000000000058,20.999999999999993,-14.000000000000002,6.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,WDC,Bear Call Ladder,89.19,-449.0,5457.032635211039,991.8443954534077,71.85,28.08,0.08992337952288175,-26.0,32.00000000000001,-17.000000000000004,9.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,WDC,Bear Call Ladder,51.59,-4.000000000000114,4076.0217568073595,575.577802273296,54.73,45.2,0.08963167063816688,46.0,23.000000000000004,-11.000000000000004,6.0,2.0000000000000004,-3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,WDC,Bear Call Ladder,57.73,-175.0000000000001,3847.0217568073595,645.4221977267038,54.73,45.2,0.08944532773018302,10.999999999999988,22.000000000000004,-11.000000000000004,6.0,2.0000000000000004,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,WDC,Bear Call Ladder,93.15,-8.0,7902.043513614719,1042.0,54.73,45.2,0.0893953934740883,61.00000000000001,38.0,-25.000000000000007,12.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,WDC,Bear Call Ladder,76.23,-327.0,3599.021756807358,853.6332965900558,63.35,36.58,0.08930064033878506,-33.00000000000001,18.0,-14.000000000000002,6.0,2.0,0.0,0.0,-5.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,WDC,Bear Call Ladder,83.93,-169.0,5877.032635211039,941.2110988633519,54.73,45.2,0.08917234412275586,32.999999999999986,32.0,-17.000000000000004,9.0,3.0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,WDC,Bear Call Ladder,71.77,-450.99999999999994,3573.0217568073595,809.2110988633519,63.35,36.58,0.0886913193613024,-32.00000000000001,27.0,-10.000000000000004,6.0,-1.0000000000000002,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,WDC,Bear Call Ladder,70.61,-13.0,6021.032635211039,797.2110988633519,54.73,45.2,0.08857127064672628,56.999999999999986,32.0,-17.000000000000004,9.0,3.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,WDC,Bear Call Ladder,63.56,-60.0,3932.0217568073595,719.5778022732961,71.85,28.08,0.0883295729790451,18.000000000000014,20.0,-14.000000000000002,6.0,1.9999999999999998,0.0,0.0,-4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,WDC,Bear Call Ladder,31.78,-30.0,1966.0108784036797,359.78890113664806,71.85,28.08,0.0883295729790451,9.000000000000007,10.0,-7.000000000000001,3.0,0.9999999999999999,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,WDC,Bear Call Ladder,33.69,-56.0,1942.0108784036797,383.78890113664806,71.85,28.08,0.08778263232788139,4.999999999999982,9.999999999999998,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,WDC,Bear Call Ladder,72.56,-82.99999999999994,5791.032635211039,827.2110988633519,54.73,45.2,0.08771642462208583,20.999999999999975,24.000000000000004,-21.000000000000004,9.0,-0.9999999999999999,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,WDC,Bear Call Ladder,79.0,-99.0,5957.032635211039,901.0,54.73,45.2,0.0876803551609323,46.0,32.0,-17.000000000000004,9.0,3.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,WDC,Bear Call Ladder,58.95,-57.0,3979.0217568073595,672.5778022732961,54.73,45.2,0.08764785248747502,23.0,19.000000000000007,-14.000000000000002,6.0,2.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,WDC,Bear Call Ladder,95.32,-462.99999999999994,5421.032635211038,1088.05549431676,63.35,36.58,0.08760582571190986,-43.000000000000014,24.0,-21.000000000000004,9.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,WDC,Bear Call Ladder,55.07,-140.0000000000001,3862.0217568073595,630.4221977267038,54.73,45.2,0.08735415757659212,14.999999999999991,22.000000000000004,-11.000000000000004,6.0,2.0000000000000004,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,WDC,Bear Call Ladder,79.34,-309.0,5617.032635211039,911.4221977267039,54.73,45.2,0.0870507654936342,0.0,32.00000000000001,-17.000000000000004,9.0,-2.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,WDC,Bear Call Ladder,93.42,-476.99999999999994,5385.032635211038,1074.05549431676,63.35,36.58,0.08697874597199223,-47.0,24.0,-21.000000000000004,9.0,-1.0000000000000002,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,WDC,Bear Call Ladder,53.42,-106.0,3878.0217568073595,614.4221977267039,54.73,45.2,0.08694347339280427,9.999999999999986,16.0,-14.000000000000002,6.0,2.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,WDC,Bear Call Ladder,26.71,-53.0,1939.0108784036797,307.21109886335194,54.73,45.2,0.08694347339280427,4.999999999999993,8.0,-7.000000000000001,3.0,1.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,WDC,Bear Call Ladder,53.93,-89.0,3911.0217568073595,621.2110988633519,54.73,45.2,0.08681428921453158,20.999999999999996,20.0,-12.000000000000002,6.0,1.9999999999999998,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,WDC,Bear Call Ladder,79.8,-451.0,3573.021756807358,919.4221977267039,63.35,36.58,0.08679364082932481,-44.99999999999999,19.0,-14.000000000000002,6.0,1.9999999999999998,0.0,-5.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,WDC,Bear Call Ladder,83.66,-534.0,3606.021756807358,966.0,63.35,36.58,0.08660455486542443,-34.00000000000001,30.999999999999993,-9.000000000000002,6.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,WDC,Bear Call Ladder,70.45,-205.0,5713.032635211039,815.4221977267039,54.73,45.2,0.08639696122622842,15.999999999999993,32.00000000000001,-17.000000000000004,9.0,-2.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,WDC,Bear Call Ladder,91.51,-491.0,5349.032635211038,1060.05549431676,63.35,36.58,0.08632566926034486,-50.99999999999998,24.0,-21.000000000000004,9.0,-2.0000000000000004,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,WDC,Bear Call Ladder,76.31,-224.99999999999994,5733.032635211039,885.2110988633519,54.73,45.2,0.08620542613844905,16.999999999999993,32.0,-17.000000000000004,9.0,-1.0000000000000002,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,WDC,Bear Call Ladder,74.08,-29.0,6037.032635211039,860.7889011366481,54.73,45.2,0.08606058918996214,58.999999999999964,32.00000000000001,-17.000000000000004,9.0,3.0000000000000004,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,WDC,Bear Call Ladder,62.7,-199.0,3921.0217568073595,730.5778022732961,54.73,45.2,0.08582248160962472,18.999999999999993,27.0,-10.000000000000004,6.0,1.9999999999999998,-4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,WDC,Bear Call Ladder,55.0,-357.0,1643.0108784036784,643.0,63.35,36.58,0.08553654743390357,-46.999999999999964,12.999999999999995,-7.000000000000001,3.0,1.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,WDC,Bear Call Ladder,86.25,-211.0,5769.032635211038,1009.4221977267039,54.73,45.2,0.08544492105903913,7.999999999999985,24.0,-21.000000000000004,9.0,3.0,0.0,-5.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,WDC,Bear Call Ladder,73.29,-140.99999999999994,5849.032635211039,859.0,54.73,45.2,0.08532013969732248,33.999999999999986,32.0,-17.000000000000004,9.0,0.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,WDC,Bear Call Ladder,74.46,-146.0,5904.032635211038,874.4221977267039,54.73,45.2,0.08515337350032837,38.99999999999997,34.0,-16.000000000000004,9.0,3.0,-5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,WDC,Bear Call Ladder,79.86,-562.0,3534.021756807358,938.0,63.35,36.58,0.08513859275053305,-42.00000000000001,30.999999999999993,-9.000000000000002,6.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,WDC,Bear Call Ladder,66.71,-397.0,3419.021756807358,783.6332965900558,63.35,36.58,0.08512910348537446,-52.99999999999998,18.0,-14.000000000000002,6.0,-3.0000000000000004,0.0,0.0,-5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,WDC,Bear Call Ladder,70.28,-355.0,3627.0217568073595,825.6332965900558,71.85,28.08,0.08512253598572526,-32.00000000000003,17.0,-14.000000000000002,6.0,2.0000000000000004,0.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,WDC,Bear Call Ladder,50.11,-231.00000000000006,3703.0217568073595,589.4221977267039,54.73,45.2,0.08501546123180517,-5.000000000000004,22.000000000000004,-11.000000000000004,6.0,-1.9999999999999998,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,WDC,Bear Call Ladder,62.99,-68.99999999999994,5877.032635211039,741.2110988633519,54.73,45.2,0.08498253749383305,40.99999999999999,32.0,-17.000000000000004,9.0,-1.0000000000000002,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,WDC,Bear Call Ladder,53.09,-371.0,1607.0108784036784,629.0,63.35,36.58,0.08440381558028617,-50.99999999999996,12.999999999999995,-7.000000000000001,3.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,WDC,Bear Call Ladder,70.27,-56.99999999999997,5965.032635211039,832.7889011366481,54.73,45.2,0.08437912645580485,50.999999999999964,32.00000000000001,-17.000000000000004,9.0,1.0000000000000002,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,WDC,Bear Call Ladder,72.93,-55.0,5913.032635211038,865.4221977267039,54.73,45.2,0.08427100690457555,31.999999999999986,24.0,-21.000000000000004,9.0,3.0,0.0,-5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,WDC,Bear Call Ladder,49.37,-43.0,4065.0217568073595,586.5778022732961,54.73,45.2,0.0841661580248441,42.99999999999999,27.0,-10.000000000000004,6.0,1.9999999999999998,-4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,WDC,Bear Call Ladder,99.75,-23.0,7917.043513614719,1187.211098863352,54.73,45.2,0.08402044092706147,50.99999999999998,32.0,-28.000000000000004,12.0,4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,WDC,Bear Call Ladder,36.49,-205.0000000000001,1891.0108784036797,434.78890113664795,54.73,45.2,0.08392578537447927,-3.0000000000000027,17.000000000000004,-4.0000000000000036,3.0,1.0000000000000002,-3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,WDC,Bear Call Ladder,81.32,-141.0,5849.032635211038,969.2110988633519,54.73,45.2,0.08390329010405319,20.999999999999996,24.0,-21.000000000000004,9.0,3.0,0.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,WDC,Bear Call Ladder,72.18,-506.99999999999994,3429.021756807358,863.4221977267039,63.35,36.58,0.08359757276340826,-60.999999999999986,19.0,-14.000000000000002,6.0,-2.0000000000000004,0.0,-5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,WDC,Bear Call Ladder,73.81,-394.0,3766.0217568073567,885.5778022732961,54.73,45.2,0.08334671421362215,-8.000000000000007,31.0,-9.000000000000002,6.0,2.0000000000000004,-5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,WDC,Bear Call Ladder,48.21,-130.99999999999994,3803.0217568073595,579.2110988633519,54.73,45.2,0.0832339022760573,8.999999999999986,20.0,-12.000000000000002,6.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,WDC,Bear Call Ladder,50.07,-287.0,1723.0108784036784,602.7889011366481,63.35,36.58,0.08306390496836549,-33.99999999999994,12.99999999999999,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,WDC,Bear Call Ladder,63.46,-276.0,3598.0217568073595,764.8443954534077,63.35,36.58,0.08297112507751364,-28.000000000000007,16.000000000000004,-14.000000000000002,6.0,1.0000000000000002,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,WDC,Bear Call Ladder,47.45,-196.00000000000006,3718.0217568073595,574.4221977267039,54.73,45.2,0.08260474645267027,-1.0000000000000009,22.000000000000004,-11.000000000000004,6.0,-1.9999999999999998,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,WDC,Bear Call Ladder,88.04,-149.0,5907.032635211038,1070.3667034099442,54.73,45.2,0.08225218490030066,24.00000000000002,28.999999999999993,-21.000000000000004,9.0,3.0,0.0,-5.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,WDC,Bear Call Ladder,45.63,-235.0,1771.0108784036784,554.7889011366481,63.35,36.58,0.08224749973641063,-25.99999999999998,12.999999999999995,-7.000000000000001,3.0,1.0000000000000002,0.0,0.0,-5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,WDC,Bear Call Ladder,76.4,-71.0,5929.032635211038,929.0,54.73,45.2,0.0822389666307858,33.999999999999986,24.0,-21.000000000000004,9.0,3.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,WDC,Bear Call Ladder,64.93,-290.0,3862.021756807358,789.5778022732961,54.73,45.2,0.08223382143350304,7.999999999999963,30.999999999999993,-9.000000000000002,6.0,2.0,-5.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,WDC,Bear Call Ladder,45.8,-161.99999999999994,3734.0217568073595,558.4221977267039,54.73,45.2,0.08201679694404783,-6.000000000000005,16.0,-14.000000000000002,6.0,-2.0,0.0,-4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,WDC,Bear Call Ladder,22.9,-80.99999999999997,1867.0108784036797,279.21109886335194,54.73,45.2,0.08201679694404783,-3.0000000000000027,8.0,-7.000000000000001,3.0,-1.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,WDC,Bear Call Ladder,61.56,-290.0,3562.0217568073595,750.8443954534077,63.35,36.58,0.0819876932860718,-31.999999999999996,16.0,-14.000000000000002,6.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,WDC,Bear Call Ladder,30.78,-145.0,1781.0108784036797,375.42219772670387,63.35,36.58,0.0819876932860718,-15.999999999999998,8.0,-7.000000000000001,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,WDC,Bear Call Ladder,60.44,-192.0,3714.0217568073595,738.6332965900559,71.85,28.08,0.08182680130861256,-10.999999999999988,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,WDC,Bear Call Ladder,76.73,-281.0,5589.032635211038,939.4221977267039,71.85,28.08,0.08167786559193298,-11.99999999999999,24.0,-21.000000000000004,9.0,-2.0000000000000004,0.0,-5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,WDC,Bear Call Ladder,56.0,-140.0,3762.0217568073595,690.6332965900559,71.85,28.08,0.08108499876344699,-3.000000000000025,16.000000000000004,-14.000000000000002,6.0,2.0000000000000004,0.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,WDC,Bear Call Ladder,59.65,-303.99999999999994,3526.0217568073595,736.8443954534077,63.35,36.58,0.08095331981631636,-35.999999999999986,15.999999999999998,-14.000000000000002,6.0,-1.0000000000000002,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,WDC,Bear Call Ladder,90.23,-93.0,7737.043513614719,1117.211098863352,54.73,45.2,0.08076360867861034,31.000000000000007,32.0,-28.000000000000004,12.0,-1.0000000000000002,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,WDC,Bear Call Ladder,64.94,-216.0,5724.032635211038,804.4221977267039,54.73,45.2,0.08072875187124418,18.999999999999993,34.0,-16.000000000000004,9.0,-2.0000000000000004,-5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,WDC,Bear Call Ladder,73.71,-196.99999999999994,5705.032635211038,913.2110988633519,54.73,45.2,0.08071518194615106,5.000000000000004,24.0,-21.000000000000004,9.0,-1.0000000000000002,0.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,WDC,Bear Call Ladder,33.84,-170.0000000000001,1906.0108784036797,419.78890113664795,54.73,45.2,0.08061194545251817,1.0000000000000009,17.000000000000004,-4.0000000000000036,3.0,1.0000000000000002,-3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,WDC,Bear Call Ladder,60.76,-425.0,3447.0217568073595,755.6332965900558,63.35,36.58,0.08040937353368555,-52.0,17.0,-14.000000000000002,6.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,WDC,Bear Call Ladder,66.5,-41.0,5949.032635211038,829.4221977267039,54.73,45.2,0.0801762964413835,50.99999999999998,34.0,-16.000000000000004,9.0,3.0,-5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,WDC,Bear Call Ladder,46.43,-49.999999999999986,3822.0217568073595,580.6332965900559,71.85,28.08,0.07996441174261651,9.000000000000002,16.000000000000004,-14.000000000000002,6.0,1.0000000000000002,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
